srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;центробежный компрессор;35-ТУ-01529-2017;20.02.2017;2624022320;"ООО ""СТАВРОЛЕН""";Компрессор центробежный DELAVAL-STORK 1C52, поз:430/1301А, зав№9662, г/выпуска:1975г, рабочая среда: этилен, назначение: работа в технологической схеме, в составе ОПО: «Площадка цеха №3 полимиризации этилена производства углеводородов, их соединений» ООО «Ставролен» (А35-00154-0005);ТУ;2635042896;"ООО фирма ""Инженерный центр""";не в полной мере;https://monitor-pb.ru/conclusion/35-%D0%A2%D0%A3-01529-2017;https://monitor-pb.ru/customer/2624022320
expired;центробежный компрессор;35-ТУ-01530-2017;20.02.2017;2624022320;"ООО ""СТАВРОЛЕН""";Компрессор центробежный DELAVAL-STORK 1C52, поз:430/1301В, зав№9663, г/выпуска:1975г, рабочая среда: этилен, назначение: работа в технологической схеме, в составе ОПО: «Площадка цеха №3 полимиризации этилена производства углеводородов, их соединений» ООО «Ставролен» (А35-00154-0005);ТУ;2635042896;"ООО фирма ""Инженерный центр""";не в полной мере;https://monitor-pb.ru/conclusion/35-%D0%A2%D0%A3-01530-2017;https://monitor-pb.ru/customer/2624022320
expired;центробежный компрессор;43-ТУ-289820-2023;02.03.2023;1648032420;"АО ""ПОЗИС""";Заключение экспертизы промышленной безопасности 519-1-22ПБ-8 на техническое устройство, применяемое на опасном производственном объекте: компрессор центробежный ЦК-135/8, зав.34876, применяемый на ОПО Площадка организации компрессорной подачи сжатого воздуха (рег. А43-01138-0010, IV класс опасности), эксплуатируемый АО ПОЗиС, расположенный по адресу: Республика Татарстан;ТУ;9709004234;"АО ""ВО ""БЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-289820-2023;https://monitor-pb.ru/customer/1648032420
expired;центробежный компрессор;53-ТУ-12407-2021;16.07.2021;6320004728;"АО ""ТОАЗ""";центробежный компрессор ЦВД тип 1М9, ЦНД тип 2М6, технологический индекс К-01А, заводской № 2-6-3399-F, 1-9-3401-F, опасный производственный объект (ОПО): Площадка цеха подготовки аммиака к транспортировке: № А53-01507-0004, класс опасности ОПО: I, эксплуатирующая организация: ПАО «ТОАЗ», место установки: цех №13, корп.401;ТУ;7731463536;"ООО ""ГАЗТЕХЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-12407-2021;https://monitor-pb.ru/customer/6320004728
expired;центробежный компрессор;43-ТУ-15536-2020;27.11.2020;1648032420;"АО ""ПОЗИС""";заключение экспертизы промышленной безопасности технических устройств (рег. № 1709-ТУ/20 от 09.09.2020) применяемых на опасном производственном объекте «Площадка организации компрессорной подачи сжатого воздуха» рег. № А43-01138-0010, IV класса опасности: - компрессор центробежный ЦК-135/8, зав.№36987, эксплуатирующийся в АО «Производственное объединение «Завод имени Серго» по адресу: РТ, г. Зеленодольск, ул. Привокзальная 4;ТУ;1650261026;"ООО ""Алгоритм НЧ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-15536-2020;https://monitor-pb.ru/customer/1648032420
expired;центробежный компрессор;43-ТУ-15539-2020;27.11.2020;1648032420;"АО ""ПОЗИС""";заключение экспертизы промышленной безопасности технических устройств (рег. № 1708-ТУ/20 от 09.09.2020) применяемых на опасном производственном объекте «Площадка организации компрессорной подачи сжатого воздуха» рег. № А43-01138-0010, IV класса опасности: - компрессор центробежный ЦК-135/8, зав.№34876, эксплуатирующийся в АО «Производственное объединение «Завод имени Серго» по адресу: РТ, г. Зеленодольск, ул. Привокзальная 4;ТУ;1650261026;"ООО ""Алгоритм НЧ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-15539-2020;https://monitor-pb.ru/customer/1648032420
expired;центробежный компрессор;25-ТУ-01877-2019;22.03.2019;1106014140;"ООО ""ЛУКОЙЛ-Коми"" (ИНН 1106014140)";"""Насосно-компрессорное оборудование: насос вихревой ВК 5/32А, компрессор воздушный поршневой 4ВУ1-5/9, насос шестеренный НМШ 5-25-4,0/4, насос шестеренный НМШ 5-25-4,0/4Б, насос вихревой ВК 4/24А, насос центробежный консольный КМ 100-65-200, насос центробежный консольный КМ 100-65-200, насос вихревой ВК 2/26, насос вихревой ВК 2/26, насос дозировочный НД 2,5 10/160 К14В, насос дозировочный НД 1,0 10/100 К14В, насос центробежный полупогружной FDRC 80-400, насос центробежный полупогружной FDRC 80-400, насос центробежный полупогружной FDRC 80-400, насос центробежный полупогружной FDRC 80-400, Зав. № 06С1, 88656, 3428, 10П171, 622, 02357, 02330, Р6502, Р6493, Г672, В1 107, 401435, 89405029, 405027, 405028, Рег.№ б/н, КВ-1, 1, 2, 1, Н-1/1, Н-1/2, Н-2/1, Н-2/2, БР-1/1, БР-1/2, Нп-1, Нп-2, Нп-3, Нп-4, УППН, Северо-Савиноборское месторождение, КЦДНГ-1 , ТПП ""ЛУКОЙЛ-Ухтанефтегаз""";ТУ;1102005592;"ООО ЦНИПР ""ТЕХБЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-01877-2019;https://monitor-pb.ru/customer/1106014140
expired;центробежный компрессор;43-ТУ-289818-2023;02.03.2023;1648032420;"АО ""ПОЗИС""";Заключение экспертизы промышленной безопасности 520-1-22ПБ-8 на техническое устройство применяемое на опасном производственном объекте: компрессор центробежный ЦК-135/8, зав. 36987, применяемый на ОПО Площадка организации компрессорной подачи сжатого воздуха (рег. А43-01138-0010, IV класс опасности), эксплуатируемый АО ПОЗиС, расположенный по адресу : Республика Татарстан, г.Зеленодольск, ул. Привокзальная, д.4;ТУ;9709004234;"АО ""ВО ""БЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-289818-2023;https://monitor-pb.ru/customer/1648032420
expired;центробежный компрессор;19-ТУ-05547-2022;29.03.2022;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Компрессор воздушный центробежный К-1700-62-2 ст. № 15/63М, зав. № 9320, инв. № 30800025010. Эксплуатирующая организация: Заполярный филиал ПАО «ГМК «Норильский никель» Наименование ОПО: Площадка установки получения кислорода Надеждинского металлургического завода имени Б.И. Колесникова Заполярного филиала ПАО «ГМК «Норильский никель», рег. № А70-00001-0271, III класс опасности;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-05547-2022;https://monitor-pb.ru/customer/8401005730
expired;центробежный компрессор;43-ТУ-289998-2023;03.03.2023;1648032420;"АО ""ПОЗИС""";Заключение экспертизы промышленной безопасности 521-1-22ПБ-8 на техническое устройство, применяемое на опасном производственном объекте: компрессор центробежный К-250-61-2, зав.50390, применяемый на ОПО Площадка организации компрессорной подачи сжатого воздуха (рег. А43-01138-0010, IV класс опасности), эксплуатируемый АО ПОЗиС, расположенный по адресу: Республика Татарстан, г.Зеленодольск, ул. Привокзальная, д.4;ТУ;9709004234;"АО ""ВО ""БЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-289998-2023;https://monitor-pb.ru/customer/1648032420
expired;центробежный компрессор;19-ТУ-15093-2022;22.08.2022;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Техническое устройство: Компрессор центробежный кислородный КТК-12,5/35, ст. №8/31М, зав. №79005, инв. № 30800017165. Эксплуатирующая организация: Заполярный филиал ПАО «ГМК «Норильский никель» Наименование ОПО: Площадка установки получения кислорода Надеждинского металлургического завода имени Б.И. Колесникова Заполярного филиала ПАО «ГМК «Норильский никель», рег. № А70-00001-0271, III класс опасности;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-15093-2022;https://monitor-pb.ru/customer/8401005730
expired;центробежный компрессор;68-ТУ-12274-2022;11.04.2022;4205049090;"АО ""УК ""КУЗБАССРАЗРЕЗУГОЛЬ""";"Компрессор SCK-42/10 поз. №504, инв. №05/65022; Насос 150/100 С-MU поз. №121, инв. №05/60680; Насос 150/100 С-MU поз. №122, инв. №05/60471; Насос 150/100 С-MU поз. №122/1, инв. №05/60472; Насос 150/100 С-MU поз. №126, инв. №05/60473; Насос центробежный шламовый ШН 250-34 поз. №143, инв. №05/60324; Насос 8/6 E-АНЕ поз. №73, инв. №05/64747; Насос 65 QVSP поз. №75, инв. №05/60504; Насос 4/3 D-АНЕ поз. №145, инв. №05/64724; Насос 65 QVSP поз. №146, инв. №05/64753";ТУ;4220020338;"ООО ""ПКП БПС""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-12274-2022;https://monitor-pb.ru/customer/4205049090
active;нагнетатель;42-ТУ-456081-2025;18.11.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство нагнетатель коксового газа (НКГ) №2, с задвижками коксового газа Ш-362, Ш-379, и регулятором ДРЗ-2 (наименование объекта в SAP: Нагнетатель коксового газа Н-1200-27-2 N 2) инв. № 109000011425-00, отделения очистки коксового газа цеха химического улавливания и производства коксохимической продукции, КХП АО «ЕВРАЗ ЗСМК;ТУ;4218022962;"АЭ ""СПЧС""";не соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-456081-2025;https://monitor-pb.ru/customer/4218000951
