inn;predpriyatie;istochnik;chem_dokazano;tekst;ssylka;pochemu
0266048970;"ООО ""Газпром нефтехим Салават""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГПК212033;"1832/01.12.22/КО/Э Поставка запчастей для центрифуги с производительностью 8760 кг/ч по порошку полиэтилена высокой плотности и 31250 кг/ч по гексану для нужд ООО ""Газпром нефтехим Салават""";https://etpgpb.ru/procedure/tender/gaz/193241-1832-01-12-22-ko-e-postavka-zapchastey-dlya-tsentrifugi-s-proizvoditelnostyu-8760-kg-ch-po-poroshku-polietilena-vysokoy-plotnosti-i;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП909538;86/05.09.19/СГНХП/КО/Э Выполнение работ по проведению археологической разведки и государственной историко-культурной экспертизы земельных участков;https://etpgpb.ru/procedure/tender/etp/267171-86-05-09-19-sgnhp-ko-e-vypolnenie-rabot-po-provedeniyu-arheologicheskoy-razvedki-i-gosudarstvennoy-istoriko-kulturnoy-ekspertizy-ze;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП237219;110/28.01.22/КО/Э Поставка запасных частей на легковые автомобили;https://etpgpb.ru/procedure/tender/etp/593798-110-28-01-22-ko-e-postavka-zapasnyh-chastey-na-legkovye-avtomobili/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31806707797;68/11.07.18/ПВК/ЗПЭ Поставка запасных частей к мотопомпе;https://etpgpb.ru/procedure/tender/etp/165746-68-11-07-18-pvk-zpe-postavka-zapasnyh-chastey-k-motopompe/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32110055013;31/04.03.21/ПВК/МИ/Э/СМСП Поставка запасных частей, вращающихся сеток водяного фильтра береговых насосных;https://etpgpb.ru/procedure/tender/etp/455013-31-04-03-21-pvk-mi-e-smsp-postavka-zapasnyh-chastey-vraschayuschihsya-setok-vodyanogo-filtra-beregovyh-nasosnyh/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32009580547;135/14.10.20/ПВК/МИ/Э/СМСП Поставка запасных частей для насосов РНЗ;https://etpgpb.ru/procedure/tender/etp/401493-135-14-10-20-pvk-mi-e-smsp-postavka-zapasnyh-chastey-dlya-nasosov-rnz/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32009823310;229/20.12.20/ПВК/МИ/Э/СМСП Поставка запасных частей к мотопомпе Robin-Subaru;https://etpgpb.ru/procedure/tender/etp/429600-229-20-12-20-pvk-mi-e-smsp-postavka-zapasnyh-chastey-k-motopompe-robin-subaru/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 421698;запчасти САТИМ 180452 ВПР 1;https://etpgpb.ru/procedure/tender/price_request/421698-zapchasti-satim-180452-vpr-1/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 314883;Масло КС-19;https://etpgpb.ru/procedure/tender/price_request/314883-maslo-ks-19/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП652440;609/30.04.26/КО/Э Поставка насосов;https://etpgpb.ru/procedure/tender/etp/1247085-609-30-04-26-ko-e-postavka-nasosov/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32110530218;274/04.08.21/НСТЭЦ/КО/Э Поставка масло-смазочных материалов;https://etpgpb.ru/procedure/tender/etp/519101-274-04-08-21-nstets-ko-e-postavka-maslo-smazochnyh-materialov/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП118337;831/08.06.21/КО/Э Поставка масла;https://etpgpb.ru/procedure/tender/etp/495860-831-08-06-21-ko-e-postavka-masla/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 792143;Поставка масел;https://etpgpb.ru/procedure/tender/price_request/792143-postavka-masel/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 340703;масло ТНК;https://etpgpb.ru/procedure/tender/price_request/340703-maslo-tnk/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""Газпром нефтехим Салават""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГПК208212;"1234/05.08.22/КО/Э Поставка центробежного насоса для нужд ООО ""Газпром нефтехим Салават""";https://etpgpb.ru/procedure/tender/gaz/186602-1234-05-08-22-ko-e-postavka-tsentrobezhnogo-nasosa-dlya-nuzhd-ooo-gazprom-neftehim-salavat/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""Газпром нефтехим Салават""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГПК207658;"1116/18.07.22/КО/Э Поставка центробежного насоса для нужд ООО ""Газпром нефтехим Салават""";https://etpgpb.ru/procedure/tender/gaz/185463-1116-18-07-22-ko-e-postavka-tsentrobezhnogo-nasosa-dlya-nuzhd-ooo-gazprom-neftehim-salavat/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП117336;648/14.05.21/КО/Э Поставка центробежного электронасоса;https://etpgpb.ru/procedure/tender/etp/484455-648-14-05-21-ko-e-postavka-tsentrobezhnogo-elektronasosa/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП119990;1045/14.07.21/КО/Э Поставка центробежных насосов;https://etpgpb.ru/procedure/tender/etp/510312-1045-14-07-21-ko-e-postavka-tsentrobezhnyh-nasosov/;в тексте факта нет ни одного слова машины — доказательством быть не может
0266048970;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП141637;718/25.05.21/КО/Э Поставка центробежных насосов;https://etpgpb.ru/procedure/tender/etp/489824-718-25-05-21-ko-e-postavka-tsentrobezhnyh-nasosov/;в тексте факта нет ни одного слова машины — доказательством быть не может
