inn;predpriyatie;rol;nomer;predmet;organizator;vid;summa;data;data_zayavok;stadiya;istochnik;ssylka
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000054;Реконструкция фонтана по адресу: наб. реки Фонтанки, д. 160, сооружение 1, литера Ф;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ПД);13604756.4;28.12.2023 10:13;23.01.2024 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9691490
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000053;Реконструкция общественного туалета по адресу: Средний проспект В.О., д. 95, кор.2, лит. А;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ПД);19740834;28.12.2023 10:12;23.01.2024 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9691488
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000052;Реконструкция фонтана по адресу: Большая Московская улица, дом 6, литер Ф;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ПД);17857017.6;28.12.2023 10:08;23.01.2024 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9691477
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000051;Резервное водоснабжение. Разведочно-эксплуатационный скважинный водозабор в Выборгском районе Санкт-Петербурга (участок Пархоменко);"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ПД);36452829.6;26.12.2023 16:06;30.01.2024 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9688503
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000050;Оказание услуг по ведению авторского надзора за выполнением работ на объекте «Реконструкция дождевой канализационной сети по адресу: пр. Луначарского на участке от пр. Энгельса до пр. Культуры»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный открытый аукцион;1623436.45;26.12.2023 15:19;16.01.2024 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=9688360
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000123000049;Реконструкция фонтана по адресу: Большая Московская улица, дом 6, литер Ф;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ПД);17857017.6;30.11.2023 13:45;19.12.2023 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9643546
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000118000251;"Оказание услуг по централизованной охране имущества путем экстренного выезда групп быстрого реагирования на объекты ГУП ""Водоканал Санкт-Петербурга""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный аукцион;890209.32;26.04.2018 20:00;04.05.2018 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=5788199
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000118000135;Поставка автомобильных шин для грузовых автомобилей и прицепов импортного производства;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный аукцион;3000588.08;21.03.2018 19:01;06.04.2018 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=5682848
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000118000134;"Поставка шин для дорожно-строительной техники импортного производства
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный аукцион;2961955.18;21.03.2018 18:52;30.03.2018 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=5682831
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000117000477;"Поставка металлических изделий 
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный аукцион;1716820.22;11.10.2017 19:34;20.10.2017 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=5322918
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";organizator;0572500000117000159;Выполнение работ по капитальному ремонту кровли здания по адресу: г. Санкт-Петербург, ул. Кавалергардская, д. 42, лит. Б (инв. №08413);"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный аукцион;2475075.82;27.06.2017 15:59;07.07.2017 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=5068738
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";zakazchik;0172200002526000322;Резервное водоснабжение. Разведочно-эксплуатационный скважинный водозабор в Выборгском районе Санкт-Петербурга (участок Пархоменко);КОМИТЕТ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУ САНКТ-ПЕТЕРБУРГА;Открытый конкурс в электронной форме (ПД);44202563.93;03.06.2026 11:50;23.06.2026 08:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10986760
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";zakazchik;0572500000126000007;Проектирование капитального ремонта стационарного снегоплавильного пункта по адресу: Санкт-Петербург, Рижский пр., д.45, лит. А, с устройством шумопоглощающего экрана;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ч. 19 ст. 48 44-ФЗ);13030703.76;28.05.2026 12:49;23.06.2026 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10977750
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";zakazchik;0572500000126000002;Проектирование капитального ремонта стационарного снегоплавильного пункта по адресу: Санкт-Петербург, Рижский пр., д.45, лит. А, с устройством шумопоглощающего экрана;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме (ч. 19 ст. 48 44-ФЗ);13030703.76;07.04.2026 14:28;05.05.2026 10:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10893854
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";zakazchik;0172200002525000675;Строительство канализационной сети для переключения прямых выпусков. Петроградский район, Песочная наб. и у Большого Крестовского моста (3 выпуска);КОМИТЕТ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУ САНКТ-ПЕТЕРБУРГА;Открытый конкурс в электронной форме (ПД);298716591.74;01.12.2025 10:40;17.12.2025 08:00;Не состоялась;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10703940
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";zakazchik;0572500000125000017;"Оказание услуг по ведению авторского надзора за выполнением работ на объекте: ""Реконструкция дождевой канализационной сети по адресу: пр. Луначарского на участке от пр. Энгельса до пр. Культуры""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Электронный открытый аукцион;1907663.87;26.11.2025 12:38;09.12.2025 10:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/purchaseview.aspx?id=10694746
