inn;kpp;inn_kpp;imya
7725027605;997750001;7725027605_997750001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОСМИЧЕСКАЯ СВЯЗЬ"""
5302001320;530201001;5302001320_530201001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ДОМ ОТДЫХА ""ВАЛДАЙ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ"
7708671295;770901001;7708671295_770901001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМЗ СЕРВИС"""
6455010934;645501001;6455010934_645501001;"государственное автономное учреждение культуры ""Саратовский государственный академический театр драмы имени И.А. Слонова"""
470507656525;;;площадка не знает этот ИНН
5112000689;775101001;5112000689_775101001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОЛЬСКОЕ ПРЕДПРИЯТИЕ ""ЭЛЕКТРОРАДИОАВТОМАТИКА"""
5112000689;519001001;5112000689_519001001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОЛЬСКОЕ ПРЕДПРИЯТИЕ ""ЭЛЕКТРОРАДИОАВТОМАТИКА"""
5112000689;771001001;5112000689_771001001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОЛЬСКОЕ ПРЕДПРИЯТИЕ ""ЭЛЕКТРОРАДИОАВТОМАТИКА"""
7724790726;;;площадка не знает этот ИНН
7736259816;770301001;7736259816_770301001;Общество с ограниченной ответственностью «УК «Эволюция»
7704009700;770401001;7704009700_770401001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОБЪЕДИНЕННЫЙ ЭКОЛОГО-ТЕХНОЛОГИЧЕСКИЙ И НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ПО ОБЕЗВРЕЖИВАНИЮ РАО И ОХРАНЕ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7214008190;;;площадка не знает этот ИНН
4825002609;482501001;4825002609_482501001;Акционерное общество «Липецкцемент»
7727260438;772701001;7727260438_772701001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА № 69 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"""
2315990838;231501001;2315990838_231501001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""МУНИЦИПАЛЬНЫЙ ПАССАЖИРСКИЙ ТРАНСПОРТ НОВОРОССИЙСКА"""
5029009397;502901001;5029009397_502901001;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ГИГИЕНЫ ИМ. Ф.Ф. ЭРИСМАНА"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА"
3128000313;312801001;3128000313_312801001;"Закрытое акционерное общество ""Осколцемент"""
4217048100;;;площадка не знает этот ИНН
6027014114;602701001;6027014114_602701001;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ПСКОВСКОЙ ОБЛАСТИ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ПО ОХРАНЕ И ИСПОЛЬЗОВАНИЮ ПАМЯТНИКОВ ИСТОРИИ И КУЛЬТУРЫ"""
2352039660;;;площадка не знает этот ИНН
7405000428;742150001;7405000428_742150001;"Федеральное государственное унитарное предприятие ""Приборостроительный завод"""
7405000428;745701001;7405000428_745701001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПРИБОРОСТРОИТЕЛЬНЫЙ ЗАВОД ИМЕНИ К.А. ВОЛОДИНА"""
5917004527;591701001;5917004527_591701001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПЕРМСКОГО КРАЯ ""КУНГУРСКАЯ БОЛЬНИЦА"""
7704747169;770401001;7704747169_770401001;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКОЕ АГЕНТСТВО ОРГАНИЗАЦИИ ОТДЫХА И ТУРИЗМА"""
5053017550;505301001;5053017550_505301001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО"""
5040088177;504001001;5040088177_504001001;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ДВОРЕЦ КУЛЬТУРЫ ""РОДНИКИ"""
5009046489;500901001;5009046489_500901001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ"""
7116129038;711601001;7116129038_711601001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОМОСКОВСКИЙ ГОРОДСКОЙ ВОДОКАНАЛ"""
7706627050;773101001;7706627050_773101001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОБИЛЬНЫЕ ГАЗОТУРБИННЫЕ ЭЛЕКТРИЧЕСКИЕ СТАНЦИИ"""
6501146467;650101001;6501146467_650101001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДАЛЬМОРНЕФТЕГЕОФИЗИКА"""
6439081247;643901001;6439081247_643901001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОРГАНИЗАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ"""
2352039652;;;площадка не знает этот ИНН
7722692000;773001001;7722692000_773001001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ РАКЕТНО-КОСМИЧЕСКАЯ КОРПОРАЦИЯ""   "
7722692000;772243001;7722692000_772243001;"Филиал акционерного общества ""Объединенная ракетно-космическая корпорация"" - ""Научно-исследовательский институт космического приборостроения"""
7722692000;772201001;7722692000_772201001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ РАКЕТНО-КОСМИЧЕСКАЯ КОРПОРАЦИЯ"""
6439098794;643901001;6439098794_643901001;Общество с ограниченной ответственностью «ИнфоТех Балаково»
1649021125;164901001;1649021125_164901001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ"""
7704214548;;;площадка не знает этот ИНН
7725262013;772501001;7725262013_772501001;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ИНЖЕНЕРНЫЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ""ГОРМЕДТЕХНИКА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"""
3914790290;;;площадка не знает этот ИНН
6632004667;667943001;6632004667_667943001;"Филиал Публичного акционерного общества ""Надеждинский металлургический завод"" в городе Екатеринбурге - ""Цех переработки металлолома"""
1003018230;100301001;1003018230_100301001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОНДОПОЖСКИЙ ЦЕЛЛЮЛОЗНО-БУМАЖНЫЙ КОМБИНАТ"""
2466199794;;;площадка не знает этот ИНН
6617002344;661701001;6617002344_661701001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БОГОСЛОВСКОЕ РУДОУПРАВЛЕНИЕ"""
9403000070;;;площадка не знает этот ИНН
3524015320;352401001;3524015320_352401001;Общество с ограниченной ответственностью «Шекснинский комбинат хлебопродуктов»
7709840210;;;площадка не знает этот ИНН
7716789300;771601001;7716789300_771601001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ЯРОСЛАВСКОГО РАЙОНА"""
6230043899;;;площадка не знает этот ИНН
9706004606;;;площадка не знает этот ИНН
9705149983;;;площадка не знает этот ИНН
7113502396;;;площадка не знает этот ИНН
2457080792;;;площадка не знает этот ИНН
7724322904;772401001;7724322904_772401001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО СЕВЕРНОЕ"""
7715488540;771501001;7715488540_771501001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК БУТЫРСКОГО РАЙОНА"""
7450045935;746001001;7450045935_746001001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД УГЛЕРОДНЫХ И КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ"""
2235003211;223501001;2235003211_223501001;АДМИНИСТРАЦИЯ БЛАГОВЕЩЕНСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ
3327112205;332701001;3327112205_332701001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАГНОСТИКА ИНЖЕНЕРНЫХ СООРУЖЕНИЙ"""
3445097458;344401001;3445097458_344401001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСТА"""
3445097458;080001001;3445097458_080001001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСТА"""
7726738619;772601001;7726738619_772601001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК НАГОРНОГО РАЙОНА""  "
1660173241;165501001;1660173241_165501001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХИМПРОМПРОЕКТ"""
7701288541;;;площадка не знает этот ИНН
7422029201;;;площадка не знает этот ИНН
5607014437;;;площадка не знает этот ИНН
7705014478;;;площадка не знает этот ИНН
7704655662;770401001;7704655662_770401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОММЕРЧЕСКИЙ ЦЕНТР ""ЭНЕРГИЯ"""
7718918689;;;площадка не знает этот ИНН
5019002730;;;площадка не знает этот ИНН
9715005116;771501001;9715005116_771501001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА МАРФИНО"""
7734703698;773401001;7734703698_773401001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ"""
5007091951;500701001;5007091951_500701001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""НЕКРАСОВСКИЙ ВОДОКАНАЛ"""
3328007468;332701001;3328007468_332701001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ БИОТУМ"""
4004002750;;;площадка не знает этот ИНН
7734257891;;;площадка не знает этот ИНН
6321357797;;;площадка не знает этот ИНН
7706415345;;;площадка не знает этот ИНН
7723451304;772301001;7723451304_772301001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""СИНЕРГИЯ"""
5007102138;500701001;5007102138_500701001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЖКХ И БЛАГОУСТРОЙСТВО"" ДМИТРОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ"
7722345864;772201001;7722345864_772201001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРУППА КОМПАНИЙ АВИЛОН"""
7720800660;772001001;7720800660_772001001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА КОСИНО-УХТОМСКИЙ"""
7743946827;774301001;7743946827_774301001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ВОЙКОВСКИЙ"""
5004028415;500401001;5004028415_500401001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЯРОПОЛЕЦКАЯ СЛУЖБА БЛАГОУСТРОЙСТВА"""
7719895794;771901001;7719895794_771901001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ИЗМАЙЛОВО"""
2900000328;290101001;2900000328_290101001;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ДЕЛАМИ"""
7727178374;772701001;7727178374_772701001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ"""
2617010041;261701001;2617010041_261701001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЭВЕРЕСТ"""
4312138386;;;площадка не знает этот ИНН
5445016903;540401001;5445016903_540401001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НСК-ЭКСПЕРТ"""
6195000152;619501001;6195000152_619501001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙ"""
3460016301;346001001;3460016301_346001001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕРГИЯ-ИНЖИНИРИНГ"""
7825405522;;;площадка не знает этот ИНН
5403100293;;;площадка не знает этот ИНН
4217196807;;;площадка не знает этот ИНН
7104002774;;;площадка не знает этот ИНН
5904297072;590401001;5904297072_590401001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРМКОМПРЕССОРМАШ"""
5007088701;500701001;5007088701_500701001;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""СИНЬКОВСКОЕ БЛАГОУСТРОЙСТВО"""
5007104537;500701001;5007104537_500701001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР БЛАГОУСТРОЙСТВА КОСТИНСКОЕ """
7111504158;711101001;7111504158_711101001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АЛЕКСИН СЕРВИС"""
7820013539;782001001;7820013539_782001001;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АЛЕКСАНДРОВСКИЙ ДОМ КУЛЬТУРЫ"""
5078018210;507801001;5078018210_507801001;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЕРБИЛКОВСКИЙ ДОМ КУЛЬТУРЫ  ТАЛДОМСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
5014009027;501401001;5014009027_501401001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДВОРЕЦ КУЛЬТУРЫ ИМЕНИ В.Н.ЛЕОНОВА"""
5033002595;503301001;5033002595_503301001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА КОЛОМНА ""ГРАД-СЕРВИС"""
5902056593;590201001;5902056593_590201001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР РАЗВИТИЯ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"""
7816723776;781601001;7816723776_781601001;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА СОПРОВОЖДЕНИЯ ПРОГРАММНЫХ КОМПЛЕКСОВ"""
7816723776;784101001;7816723776_784101001;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА СОПРОВОЖДЕНИЯ ПРОГРАММНЫХ КОМПЛЕКСОВ"""
4012005152;;;площадка не знает этот ИНН
2222056512;;;площадка не знает этот ИНН
3816006073;246601001;3816006073_246601001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНАЯ СЕРВИСНАЯ КОМПАНИЯ СУЭК"""
0264014479;026401001;0264014479_026401001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""НЕФТЕКАМСКВОДОКАНАЛ"""
0253019901;025301001;0253019901_025301001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""АГИДЕЛЬВОДОКАНАЛ"" ГОРОДСКОГО ОКРУГА ГОРОД АГИДЕЛЬ РЕСПУБЛИКИ БАШКОРТОСТАН"
7705966318;772801001;7705966318_772801001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСАТОМ СЕРВИС"""
7402001769;;;площадка не знает этот ИНН
7721628500;;;площадка не знает этот ИНН
6661024788;667101001;6661024788_667101001;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""УРАЛТЕХМАРКЕТ"""
7703111250;;;площадка не знает этот ИНН
5318000280;531801001;5318000280_531801001;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОМАШ"""
3403016633;;;площадка не знает этот ИНН
6673185620;;;площадка не знает этот ИНН
5038121282;;;площадка не знает этот ИНН
7804061165;784201001;7804061165_784201001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЕХНОЛИНК"""
2326008425;;;площадка не знает этот ИНН
3652001387;;;площадка не знает этот ИНН
7705033216;;;площадка не знает этот ИНН
4707020432;470701001;4707020432_470701001;Общество с ограниченной ответственностью «Портэнерго»
9309010650;;;площадка не знает этот ИНН
9308017740;;;площадка не знает этот ИНН
7116019123;711601001;7116019123_711601001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИПЛАСТ НОВОМОСКОВСК"""
5947009096;594701001;5947009096_594701001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СТРОГАНОВСКИЙ КОЛЛЕДЖ"""
5008046711;504701001;5008046711_504701001;"АВТОНОМНОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ Г. ДОЛГОПРУДНОГО ""ФИЗКУЛЬТУРНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""САЛЮТ"""
5008046711;500801001;5008046711_500801001;"АВТОНОМНОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ Г. ДОЛГОПРУДНОГО ""ФИЗКУЛЬТУРНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""САЛЮТ"""
5190076325;519001001;5190076325_519001001;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТЕХНИЧЕСКОЙ ИНВЕНТАРИЗАЦИИ"""
5044058624;504401001;5044058624_504401001;"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА СОЛНЕЧНОГОРСК ""СОДРУЖЕСТВО ДОМОВ КУЛЬТУРЫ"""
5017140679;;;площадка не знает этот ИНН
5019028190;501901001;5019028190_501901001;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ "" ЦЕНТР КУЛЬТУРНЫХ ИНИЦИАТИВ"" ГОРОДСКОГО ОКРУГА КАШИРА"""
5047163560;504701001;5047163560_504701001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЛОБНЕНСКОЕ ГОРОДСКОЕ СПЕЦИАЛИЗИРОВАННОЕ ПОХОРОННОЕ УЧРЕЖДЕНИЕ"""
5004028359;500401001;5004028359_500401001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТЕРЯЕВСКОЕ КОМПЛЕКСНОЕ БЛАГОУСТРОЙСТВО"""
2334018032;233401001;2334018032_233401001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КАНЕВСКОЙ РАЙОН ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ"""
7842019044;784201001;7842019044_784201001;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОРОДСКОЙ ЦЕНТР УПРАВЛЕНИЯ ПАРКОВКАМИ САНКТ-ПЕТЕРБУРГА"""
5321047240;532101001;5321047240_532101001;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР"""
7817030855;781701001;7817030855_781701001;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЖИЛИЩНОЕ АГЕНТСТВО КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА"""
5022037187;502201001;5022037187_502201001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОЛОМЕНСКОЕ БЛАГОУСТРОЙСТВО"""
7743946810;774301001;7743946810_774301001;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА КОПТЕВО"""
5190001619;519001001;5190001619_519001001;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ОБРАЗОВАНИЯ ГОРОДА МУРМАНСКА ""ЦЕНТР ШКОЛЬНОГО ПИТАНИЯ"""
5022088262;502201001;5022088262_502201001;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ДОСУГА И КУЛЬТУРЫ ""ПИРОЧИ"""
6633028244;;;площадка не знает этот ИНН
8107008649;810701001;8107008649_810701001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ"""
7404003070;740401001;7404003070_740401001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""ТАГАНАЙ"""
4823052555;482301001;4823052555_482301001;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЛИПЕЦКИЙ ОБЛАСТНОЙ ВОДОКАНАЛ"""
1304004070;130401001;1304004070_130401001;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МОРДОВИЯ  ""БЕРЕЗНИКОВСКОЕ ТЕРРИТОРИАЛЬНОЕ ЛЕСНИЧЕСТВО"""
7010005385;344443001;7010005385_344443001;"Волгоградский филиал федерального казенного учреждения ""Центр инженерно-технического обеспечения Федеральной службы исполнения наказаний"""
7010005385;673201001;7010005385_673201001;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ И ВООРУЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО СМОЛЕНСКОЙ ОБЛАСТИ"""
7703782266;440143001;7703782266_440143001;"КОСТРОМСКОЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;710543001;7703782266_710543001;"ТУЛЬСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
