company_id;name;inn;kpp;slug
603;"ГАОУ АО ДПО ИНСТИТУТ РАЗВИТИЯ ОБРАЗОВАНИЯ, ИНСТИТУТ РАЗВИТИЯ ОБРАЗОВАНИЯ ПЛАТФОРМА, ИНСТИТУТ ПЛАТФОРМА; ИНСТИУТ ОБРАЗОВАНИЯ ПЛАТФОРМА";3015106453;301501001;gosudarstvennoe-avtonomnoe-obrazovatelnoe-uchrezhdenie-astrahanskoy-oblasti-dopolnitelnogo-professionalnogo-obrazovaniya-institut-razvitiya-obrazovaniya
608;АВИАТИС;5047160471;504701001;ooo-aviatsionnye-tehnologii-investitsii-servis
639;ЮТС;8622013232;861501001;ooo-yugratransservis
642;ГУП РО УРСВ;6167110467;616701001;gosudarstvennoe-unitarnoe-predpriyatie-rostovskoy-oblasti-upravlenie-razvitiya-sistem-vodosnabzheniya
643;"ООО ЧОП ""Газпром охрана""";7736189037;773601001;ooo-chastnoe-ohrannoe-predpriyatie-gazprom-ohrana
644;ЗАО ГАЗИНКОМ;7728227539;772801001;zao-gazinkom
646;Лимкор;7718974884;771801001;ooo-limkor
650;АО Бионет;2906007376;290601001;oao-bionet
651;СМРСТРОЙ;5405374758;540501001;ooo-smrstroy
653;ППФ Риэл Истейт Раша;7710612071;771401001;ooo-ppf-riel-isteyt-rasha
654;ПКОПТ-ПНГГ;8911018864;891101001;ooo-purovskaya-kompaniya-obschestvennogo-pitaniya-i-torgovli-purneftegazgeologiya
655;ОСА-Север;7801574480;784101001;ooo-operator-skorostnyh-magistraley-sever
657;АО МТ ППК;6950104591;695001001;ao-moskovsko-tverskaya-prigorodnaya-passazhirskaya-kompaniya
665;УралПромСырье;6671420780;667101001;ooo-uralpromsyrie
666;АО Р.О.С.СПЕЦТЕХМОНТАЖ;7705484441;771401001;ao-rosspetstehmontazh
675;СТРОЙМАСТЕР-Т;7203259058;720301001;ooo-stroymaster-t
678;ФГУП СВЯЗЬ - безопасность;7724232168;770701001;fgup-svyaz-bezopasnost
679;ПКС;1001012709;100101001;oao-petrozavodskie-kommunalnye-sistemy
680;ГП ЧАО Чукоткоммунхоз;8700000466;870901001;gosudarstvennoe-predpriyatie-chukotskogo-avtonomnogo-okruga-chukotkommunhoz
681;ЗАО ГЕОТЕК Холдинг;7710514395;770401001;zao-geotek-holding
683;АО «Кордиант»;7838028913;783801001;ao-kordiant
684;Трансстроймеханизация;7715568411;774501001;ooo-transstroymehanizatsiya
685;УНИИКМ;5906092190;590601001;oao-uralskiy-nauchno-issledovatelskiy-institut-kompozitsionnyh-materialov
686;АО Томскоблгаз;7000000331;702101001;oao-po-gazosnabzheniyu-i-gazifikatsii-tomskoy-oblasti-tomskoblgaz
688;Нобель Ойл (КО);7811438535;770901001;ooo-nobel-oyl-kompaniya-operator
690;Прохоровский комбикормовый завод;3115006100;311501001;ooo-prohorovskiy-kombikormovyy-zavod
692;АУ Киноцентр Югра;8602015506;860201001;avtonomnoe-uchrezhdenie-hanty-mansiyskogo-avtonomnogo-okruga-yugry-kinotsentr-yugra
693;Группа Компаний ПИК;7713011336;774501001;oao-gruppa-kompaniy-pik
694;"АО ""ГАЗПРОМ ЭНЕРГОСБЫТ""";7705750968;772901001;oao-mezhregionenergosbyt
695;ПАО Совфрахт;7702059030;770201001;pao-sovfraht
696;Владимир-Газэнергосеть;3329033132;302501001;ooo-vladimir-gazenergoset
697;РКЗ-Тавр;6165079035;615250001;obschestvo-ogranichennoy-otvetstvennostyu-rostovskiy-kolbasnyy-zavod-tavr
698;РосАкваТехнологии;6454131527;645401001;ooo-rosakvatehnologii
699;Олимп;7704233886;770401001;oao-olimp
700;ВПК НПО машиностроения;5012039795;509950001;oao-voenno-promyshlennaya-korporatsiya-nauchno-proizvodstvennoe-obedinenie-mashinostroeniya
703;Владимирские коммунальные системы;3327329166;332701001;oao-vladimirskie-kommunalnye-sistemy
704;"ООО ""ГПБИ""";7612031791;770601001;ooo-gazprombank-invest
706;Техинвест;5001054865;500101001;ooo-tehinvest
707;Концерн Автоматика;7715906332;771501001;oao-kontsern-avtomatika
708;Ямми Ко;2636053940;263401001;ooo-yammi-ko
709;ГПКК Большемуртинское ДРСУ;2408003548;240801001;gosudarstvennoe-predpriyatie-krasnoyarskogo-kraya-bolshemurtinskoe-dorozhnoe-remontno-stroitelnoe-upravlenie
710;ЗАО Рудник Апрелково;7527006868;752701001;zao-rudnik-aprelkovo
713;Славянка;7702707386;770201001;oao-slavyanka
714;Раменская электросеть;5040109324;504001001;oao-ramenskaya-elektroset
715;ЗАО Маркетинг Групп;7708671802;771401001;zao-marketing-grupp
718;Группа Илим;7840346335;783450001;oao-gruppa-ilim
719;ПНТЗ;6625004271;662501001;oao-pervouralskiy-novotrubnyy-zavod
720;«Инвестиционно-строительный холдинг «Росрегион Развитие»;6311140509;631101001;ooo-investitsionno-stroitelnyy-holding-rosregion-razvitie
721;Энергоснабкомплект;4707029097;470750001;ooo-energosnabkomplekt
723;ПК «Ангстрем»;3662128110;366201001;ooo-proizvodstvennaya-kompaniya-angstrem
724;Концерн Созвездие;3666127502;366601001;oao-kontsern-sozvezdie
725;НИИЭТ;3661057900;366101001;oao-nauchno-issledovatelskiy-institut-elektronnoy-tehniki
727;ОКДЦ ПАО Газпром;7728159705;781401001;meditsinskoe-chastnoe-uchrezhdenie-otraslevoy-kliniko-diagnosticheskiy-tsentr-pao-gazprom
728;Газпром инжиниринг;7729417229;772801001;ooo-gazprom-inzhiniring
729;Аэропорт Белоярский;8611002077;861101001;oao-aeroport-beloyarskiy
730;ЗАО Газпром телеком;7726216267;772801001;zao-gazprom-telekom
731;Предприятие эксплуатации;0266033967;026601001;ooo-predpriyatie-ekspluatatsii
732;АГИДЕЛЬ-СПУТНИК;0266023920;026601001;ooo-agidel-sputnik
733;НТЦ Салаватнефтеоргсинтез;0266033808;026601001;ooo-nauchno-tehnicheskiy-tsentr-salavatnefteorgsintez
734;ПВК;0266033685;026601001;ooo-promvodokanal
735;ПЭС;0266033766;026601001;ooo-predpriyatie-energosnabzheniya
737;Политар;0269018734;026601001;ooo-politar
738;НГУ;0263015092;026301001;ooo-nugushskiy-gidrotehnicheskiy-uzel
739;ВСМ;5260276970;526001001;ooo-volga-stal-mash
745;"ООО ""Газпром трансгаз Санкт-Петербург""";7805018099;997250001;ooo-gazprom-transgaz-sankt-peterburg
749;ТД СДС-ТРЕЙД;4205101769;420501001;ooo-torgovyy-dom-sds-treyd
763;Фонд Газпромипотека;7736242890;773601001;fond-sodeystviya-ipotechnomu-kreditovaniyu-gazpromipoteka
775;ПАО МГТС;7710016640;770501001;pao-moskovskaya-gorodskaya-telefonnaya-set
787;БИЗНЕС ПАРК ИЖОРА;7817329910;781701001;ooo-biznes-park-izhora
792;РГАУ МФЦ;0278182064;027401001;respublikanskoe-gosudarstvennoe-avtonomnoe-uchrezhdenie-mnogofunktsionalnyy-tsentr-predostavleniya-gosudarstvennyh-i-munitsipalnyh-uslug
802;ЗАО «Ямалгазинвест»;7728149400;997250001;zao-yamalgazinvest-1
803;МУП РУ ОБЕЛИСК;2633002129;263501001;munitsipalnoe-unitarnoe-predpriyatie-ritualnyh-uslug-obelisk-goroda-stavropolya
813;"АО ""ЧЕЧЕНГАЗПРОМ""";2014254979;201401001;oao-chechengazprom
821;АО НИИ Субмикрон;7735574607;773501001;ao-nauchno-issledovatelskiy-institut-submikron
823;ГАЗПРОМ ПЕРЕРАБОТКА;1102054991;110802001;ooo-gazprom-pererabotka
863;ЛОК Витязь;2301088612;230101001;ooo-lechebno-ozdorovitelnyy-kompleks-vityaz
908;ООО «Газпром трансгаз Югорск»;8622000931;997250001;ooo-gazprom-transgaz-yugorsk-1
920;Газпром добыча шельф Южно-Сахалинск;7725646034;650101001;ooo-gazprom-dobycha-shelf-yuzhno-sahalinsk
947;«Газпром трансгаз Уфа»;0276053659;027601001;ooo-gazprom-transgaz-ufa
966;"ООО ""Газпром телеком""";7728840569;772801001;ooo-gazprom-telekom
992;"АО ""Газпром энергосбыт Тюмень""";8602067215;997450001;ao-tyumenskaya-energosbytovaya-kompaniya
1061;ЗАО Ямалгазинвест;7728149400;772901001;zao-yamalgazinvest
1359;"ООО ""Газпром энергохолдинг""";7703323030;781301001;ooo-gazprom-energoholding
1373;Газпром добыча Иркутск;3812100646;380801001;ooo-gazprom-dobycha-irkutsk
1479;ФГБУ САНАТОРИЙ КРАСНЫЕ КАМНИ;2628007530;262801001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-sanatoriy-krasnye-kamni-upravleniya-delami-prezidenta-rossiyskoy-federatsii
1500;АО КОРПОРАЦИЯ КОМЕТА;7723836671;772301001;oao-korporatsiya-kosmicheskih-sistem-spetsialnogo-naznacheniya-kometa
1539;"ООО ""Газпром добыча Уренгой""";8904034784;997250001;ooo-gazprom-dobycha-urengoy
1598;«Газпром инвест»;7810483334;781001001;ooo-gazprom-invest
1782;АО 1019 ВРЗ;0306229060;030601001;ao-1019-voennyy-remontnyy-zavod
1838;Газпром трансгаз Волгоград;3445042160;344501001;obschkestvo-s-ogranichennoy-otvestvennostyu-gazprom-transgaz-volgograd
1853;Газпром НГХК;8904006547;890401001;obschestvo-s-ogranichennoy-otvetstvenostyu-novourengoyskiy-gazohimicheskiy-kompleks
1914;АО Гипроспецгаз;7815023475;784201001;oao-giprospetsgaz
1974;"АО ""РИМЕРА""";7715645176;771001001;ao-rimera
2021;ГБУЗ НСО НОКНД;5407136445;540601001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-novosibirskoy-oblasti-novosibirskiy-oblastnoy-klinicheskiy-narkologicheskiy-dispanser
2035;ЗЛАТСЕТЬ;7404056121;740401001;ooo-zlatset
3948;АО ВНИПИгаздобыча;6455010081;645501001;oao-vnipigazdobycha
4040;АО Газпром трубинвест;4401008660;443101001;oao-gazpromtrubinvest
4052;«ГАЗПРОМ ПРОЕКТИРОВАНИЕ»;0560022871;784201001;gazprom-proektirovanie
4143;ГУПТО ТЦ Тюменьгеомониторинг;7202081566;720301001;gosudarstvennoe-unitarnoe-predpriyatie-tyumenskoy-oblasti-territorialnyy-tsentr-gosudarstvennogo-monitoringa-geologicheskoy-sredy-tyumenskoy-oblasti-tyumengeomonitoring
4193;САХАТРАНС;1435138616;270901001;ooo-saha-yakutskaya-transportnaya-kompaniya
4195;СЗРЦ КОНЦЕРНА ВКО АЛМАЗ - АНТЕЙ;7811406004;781101001;ooo-severo-zapadnyy-regionalnyy-tsentr-kontserna-vko-almaz-antey
4444;ЦЕНТРКАСПНЕФТЕГАЗ;7728297783;772801001;ooo-tsentrkaspneftegaz
4502;ПАО РОСТЕЛЕКОМ;7707049388;784201001;pao-mezhdugorodnoy-i-mezhdunarodnoy-elektricheskoy-svyazi-rostelekom
4564;АО ЮГРА-ПЛИТ;8622012013;861501001;ao-yugra-plit
4568;«БазэлЦемент»;7705744234;770501001;bazeltsement
4577;МКП Воронежтеплосеть;3650003290;366401001;munitsipalnoe-kazyonnoe-predpriyatie-gorodskogo-okruga-voronezh-voronezhteploset
4586;АО УК Аэропорты Регионов;7705986635;770501001;ao-upravlyayuschaya-kompaniya-aeroporty-regionov
4590;Химмаш Энерго;6679059460;667901001;ooo-himmash-energo
4594;“Газкардсервис”;7724199506;772801001;ooo-gazkardservis
4596;ННК-Саратовнефтегаздобыча;6454141275;645401001;ooo-nnk-saratovneftegazdobycha
4598;ННК-Таймырнефтегаздобыча;8401005804;840101001;oao-nnk-taymyrneftegazdobycha
4600;АО ММРП;5190146332;519001001;ao-murmanskiy-morskoy-rybnyy-port
4611;АО Арктик Билдинг Сервисиз;7725199516;772501001;zao-arktik-bilding-servisiz
4613;АО Газпром-Медиа Холдинг;7728668727;772801001;ao-gazprom-media-holding
4616;ПАО Сатурн;5508000955;550401001;pao-saturn
4618;АО КНП;2460002949;246750001;ao-krasnoyarsknefteprodukt
4620;АО «Воткинский завод»;1828020110;183650001;ao-votkinskiy-zavod
4625;ФИЛИАЛ ООО КРИОГАЗ В Г. ЕКАТЕРИНБУРГ;5001071638;665843001;ooo-kriogaz
4633;АО ГосНИИП;7717693545;771701001;ao-gosudarstvennyy-nauchno-issledovatelskiy-institut-priborostroeniya
4641;ФБУ СЕВАСТОПОЛЬСКИЙ ЦСМ;9204011783;920401001;federalnoe-byudzhetnoe-uchrezhdenie-gosudarstvennyy-regionalnyy-tsentr-standartizatsii-metrologii-i-ispytaniy-v-g-sevastopole
4643;МУП УССУРИЙСК-ВОДОКАНАЛ;2511040110;251101001;munitsipalnoe-unitarnoe-predpriyatie-ussuriysk-vodokanal
4649;ННК-Байкалнефтепродукт;0323351983;032301001;ooo-nnk-baykalnefteprodukt
4657;АО СВЕРДЛОВСКАВТОДОР;6658374729;665801001;ao-sverdlovskavtodor
4663;АО СКАЙ АТЛАС;7743121713;774301001;ao-skay-atlas
4667;Баулюкс;1644045595;164401001;ooo-baulyuks
4671;АО ГУ ЖКХ;5116000922;770401001;ao-glavnoe-upravlenie-zhilischno-kommunalnogo-hozyaystva
4679;Филиал АО «Корпорация «Комета» - «ОПТЦ»;7723836671;690843001;filial-aktsionernogo-obschestva-korporatsiya-kosmicheskih-sistem-spetsialnogo-naznacheniya-kometa-opytnyy-proizvodstvenno-tehnicheskiy-tsentr
4680;ТД ВЕЛАМ-РУС;5258124352;525801001;ooo-torgovyy-dom-velam-rus
4780;АО ИЗДАТЕЛЬСТВО ВЫСШАЯ ШКОЛА;7707627712;770701001;oao-izdatelstvo-vysshaya-shkola
4784;«Национальный спортивный телеканал»;7726341892;772601001;ooo-natsionalnyy-sportivnyy-telekanal
4796;"ООО ""УМЗ""";6674153011;667901001;ooo-uralskiy-metallurgicheskiy-zavod
4797;УралРемСервис;6679042837;667901001;ooo-uralremservis
4798;ГПС;2309066755;231001001;ooo-geoproektstroy
4799;АО РЭПХ;7806151791;783450001;ao-rep-holding
4800;Евросеть-Ритейл;7714617793;774850001;ooo-evroset-riteyl
4804;АО СОГАЗ;7736035485;997950001;ao-strahovoe-obschestvo-gazovoy-promyshlennosti
4805;ЗАО Микояновский мясокомбинат;7722169626;774850001;zao-mikoyanovskiy-myasokombinat
4806;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;7817301375;781701001;ooo-iz-karteks-imeni-pgkorobkova
4807;М.видео Менеджмент;7707548740;770101001;ooo-mvideo-menedzhment
4808;«Белон»;5410102823;421650001;oao-belon
4811;ЗАО ТСК;7702661082;770201001;zao-tonnelstroykomplekt
4812;"ООО ""ОМЗ-ИТ""";6673110544;781701001;ooo-omz-informatsionnye-tehnologii
4814;ЗАО УПТК-ЛенСпецСМУ;7814150738;783450001;zao-uptk-lenspetssmu
4815;ЗАО «НИПИ «ИнжГео»;2310105663;231001001;zao-nauchno-issledovatelskiy-proektno-izyskatelskiy-institut-inzhgeo
4816;ЗАО НПО «Тяжпромарматура»;7717662787;771701001;zao-nauchno-proizvodstvennoe-obedinenie-tyazhpromarmatura
4819;«ОХК «УРАЛХИМ»;7703647595;770301001;oao-obedinennaya-himicheskaya-kompaniya-uralhim
4820;КорпусГрупп;7718598083;772501001;ooo-korpusgrupp
4821;ЗАО Свинокомплекс Ивановский;3110011530;311001001;zao-svinokompleks-ivanovskiy
4822;МП МО КОТЛАС ОК и ТС;2904000417;290401001;munitsipalnoe-predpriyatie-munitsipalnogo-obrazovaniya-kotlas-obedinenie-kotelnyh-i-teplovyh-setey
4823;ФГАУ ОК Шереметьевский;5047046105;771301001;federalnoe-gosudarstvennoe-avtonomnoe-uchrezhdenie-ozdorovitelnyy-kompleks-sheremetievskiy-upravleniya-delami-prezidenta-rossiyskoy-federatsii
4824;АО Международный аэропорт Пермь;5948043928;594801001;ao-mezhdunarodnyy-aeroport-perm
4826;"АО ""БСК""";0268008010;026801001;oao-bashkirskaya-sodovaya-kompaniya
4828;АО УБТ-УРАЛВАГОНЗАВОД;6623009965;662301001;ao-uralskaya-bolshegruznaya-tehnika-uralvagonzavod
4829;ПАО РАДИОФИЗИКА;7733022671;773301001;oao-radiofizika
4831;БГК;7536097029;;ooo-baykalskaya-gornaya-kompaniya
4832;ЗАО ЛУКОЙЛ-АИК;8608180070;860801001;zao-lukoyl-aik
4834;УГМК-Холдинг;6606015817;660601001;obschestvo-s-ogranichennoy-otvetstvenonstyu-ugmk-holding
4835;"ЗАО ""НОРТГАЗ""";8904045666;890401001;zao-nortgaz
4836;УК Ариэнт;7704730623;770401001;ooo-upravlyayuschaya-kompaniya-arient
4838;ЭЛЬДОРАДО;7715641735;774301001;ooo-eldorado
4839;Медицинское учреждение Белая роза;5024999165;502401001;meditsinskoe-chastnoe-uchrezhdenie-zhenskogo-zdorovya-belaya-roza
4841;Ева Н.Д.;7839362244;783901001;ooo-eva-nd
4842;ЗАО Криогаз;7805298382;783901001;zao-kriogaz
4843;ФГУП Крыловский государственный научный центр;7810213747;783450001;fgup-krylovskiy-gosudarstvennyy-nauchnyy-tsentr
4844;Сургутнефтегаз;8602060555;997150001;oao-surgutneftegaz
4847;Магистраль северной столицы;7710884741;784101001;ooo-magistral-severnoy-stolitsy
4848;ОМЗ-ЛП;7817309906;781701001;ooo-omz-liteynoe-proizvodstvo
4849;Щекиноазот;7118004789;710150001;oao-schekinoazot
4851;Севернефть-Уренгой;6234091220;891101001;ooo-severneft-urengoy
4855;УК «ПС ГРУПП;7839388517;783901001;ooo-upravlyayuschaya-kompaniya-ps-grupp
4857;АО ФК ЗЕНИТ;7812005799;781301001;ao-futbolnyy-klub-zenit
4858;АО Трансинжстрой;7701011412;774501001;ao-transinzhstroy
4859;МРТС Инжиниринг;7727716150;774501001;ooo-mrts-inzhiniring
4860;Филиал АО «МРТС» г. Архангельск;7706241963;290143001;filial-ao-mezhregiontruboprovodstroy-g-arhangelsk
4861;"АО ""ВОСТОК-СЕРВИС-СПЕЦКОМПЛЕКТ""";7722202993;503101001;zao-vostok-servis-spetskomplekt
4863;АО КМП;4345399055;434501001;ao-kirovskoe-mashinostroitelnoe-predpriyatie
4864;АО ЗЛАТМАШ;7404052938;740401001;ao-zlatoustovskiy-mashinostroitelnyy-zavod
4867;"ООО ""БУРГЕР РУС""";7719723690;770401001;ooo-burger-rus
4868;АО КРИОГЕНМАШ;5001000066;500101001;pao-kriogenmash
4869;НПП Радар-Прибор;7720805210;772001001;ooo-nauchno-proizvodstvennoe-predpriyatie-radar-pribor
4870;АО МАШ;7712094033;504701001;ao-mezhdunarodnyy-aeroport-sheremetievo
4872;Рузхиммаш;1324015626;132401001;oao-ruzaevskiy-zavod-himicheskogo-mashinostroeniya
4873;УК РМ Рейл;1327011588;132701001;ooo-upravlyayuschaya-kompaniya-rm-reyl
