inn;predpriyatie;obekt;deystvuet_do;status;data;vyvod;ekspertnaya_org;ssylka
0276053659;"ООО ""ГАЗПРОМ ТРАНСГАЗ УФА""";Нагнетатель центробежный типа Н-370-18-1, зав. № 7074, ротор зав. №б/н, ст.№33, инв. №080938;05.06.2034;Действует;16.09.2024;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-57943-2024
5920000593;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЧАЙКОВСКИЙ""";Экспертиза промышленной безопасности на техническое устройство, применяемое на опасном производственном объекте: Нагнетатель центробежный типа НЦ-16/76 зав. № 178, ст. № 43, инв. № 142995;05.06.2034;Действует;02.04.2025;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-17112-2025
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 5, тип Н-280-12-7, зав. № 227, инв. № 140847;05.06.2034;Действует;16.12.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27110-2024
5260080007;"ООО ""ГАЗПРОМ ТРАНСГАЗ НИЖНИЙ НОВГОРОД""";техническое устройство, применяемое на опасном производственном объекте А40-00174-0423 № 1513-ЗЭ-ЦБН-2024: Нагнетатель центробежный типа Н-235-23-1 зав. № 8781, ст. № 12, инв. № 202133, КЦ «Ямбург-Тула-2» КС «Явасская» Торбеевского ЛПУМГ;31.05.2034;Действует;28.01.2025;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00493-2025
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 4, тип Н-280-12-7, зав. № 228, инв. № 140846;29.05.2034;Действует;16.12.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27113-2024
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 3, тип Н-280-12-7, зав. № 229, инв. № 140845;22.05.2034;Действует;16.12.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27105-2024
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 2, тип Н-280-12-7, зав. № 230, инв. № 140844;16.05.2034;Действует;16.12.2024;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27102-2024
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 1, тип Н-280-12-7, зав. № 231, инв. № 140843;16.05.2034;Действует;01.11.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-22467-2024
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 1, тип Н-280-12-7, зав. № 231, инв. № 140843;16.05.2034;Действует;16.12.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27104-2024
6608007434;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";Корпус центробежного нагнетателя ГПА ст. № 2, тип Н-280-12-7, зав. № 230, инв. № 140844;16.05.2034;Действует;16.12.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-27112-2024
0276053659;"ООО ""ГАЗПРОМ ТРАНСГАЗ УФА""";Нагнетатель центробежный типа Н-370-18-1, зав. № 6943, ротор зав. №3314, ст.№22, инв. №080850;25.04.2034;Действует;16.09.2024;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-57939-2024
0276053659;"ООО ""ГАЗПРОМ ТРАНСГАЗ УФА""";Нагнетатель центробежный типа Н-370-18-1, зав. № 6440, ст.№13, инв. №003130;20.03.2034;Действует;16.09.2024;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-57966-2024
8905026850;"ООО ""ГАЗПРОМ ДОБЫЧА НОЯБРЬСК""";Центробежный нагнетатель 16ГЦ2-519/3956С, зав.№ 1, техн.№ 1.5, инв.№ 051056;15.03.2034;Действует;11.07.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-24232-2024
8905026850;"ООО ""ГАЗПРОМ ДОБЫЧА НОЯБРЬСК""";Центробежный нагнетатель 16ГЦ2-519/3956С, зав.№ 1, техн.№ 1.5, инв.№ 051056;15.03.2034;Действует;15.07.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-24703-2024
3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";Центробежный нагнетатель типа 520-12-1, зав.№ 4444, станц.№ 14, инв.№ 205490;06.03.2034;Действует;25.09.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-11380-2024
6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";ЗАКЛЮЧЕНИЕ экспертизы промышленной безопасности № 5123-ЗЭ-2024 на техническое устройство, применяемое на ОПО: Центробежный нагнетатель природного газа типа Н-370-17-1, зав.№ 3114, станц.№ 32, инв.№ 139123;27.02.2034;Действует;07.08.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-19749-2024
6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";ЗАКЛЮЧЕНИЕ экспертизы промышленной безопасности № 3477-ЗЭ-2024 на техническое устройство, применяемое на ОПО: Центробежный нагнетатель природного газа типа Н-370-17-1, зав.№ 3112, станц.№ 33, инв.№ 139128;24.02.2034;Действует;07.08.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-19750-2024
3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";Центробежный нагнетатель типа 520-12-1 зав.№ 4448, станц.№ 13, инв.№ 205407;22.02.2034;Действует;25.09.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-11383-2024
3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";Центробежный нагнетатель типа 520-12-1 зав.№ 4449, станц.№ 12, инв.№ 205489;21.02.2034;Действует;25.09.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-11382-2024
5260080007;"ООО ""ГАЗПРОМ ТРАНСГАЗ НИЖНИЙ НОВГОРОД""";техническое устройство, применяемое на опасном производственном объекте № 1514-ЗЭ-ЦБН-2024: Нагнетатель центробежный типа Н-235-21-1 зав. № 8281,ст.№ 75, в составе Oборуд.к/ц KC-22 Помары м/г Ямбург-Eлец-2 агр.ЭГПA-12 .5 5/8281 , инв. № 000202003;13.02.2034;Действует;10.02.2025;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00842-2025
3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";Центробежный нагнетатель типа 520-12-1 зав. №5193 станц№ 11, инв.№ 205406;08.02.2034;Действует;25.09.2024;соответствует;"ООО ""ГЦЭ - СЕВЕР""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-11379-2024
1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство, применяемое на опасном производственном объекте № 3832-ЗЭ-ЦБН-2024 Техническое устройство: Центробежный нагнетатель типа Н-235-21-1 зав. №7313, инв. №9000129553, агрегата типа ГПА-16 МЖ, ст. №3, цеха №2 Уренгой-Центр-1 на КС «Арская»;07.02.2034;Действует;25.10.2024;соответствует;"ООО ""НИИПГАЗА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-68697-2024
