inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last;sajt_iz_obzvona;telefony_iz_obzvona;pochty_iz_obzvona;region_iz_obzvona;direktor_iz_obzvona;domen;otkuda_dobavleno;telefony_s_sajta;pochty_s_sajta;lyudi_s_sajta;sajt_proveren;sajt_obhoda;chuzhoy_sajt_kontakty;domen_dobrannyy;otkuda_domen;telefon_iz_whatsapp
7453192705;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖУРАЛВОДОКАНАЛ""";"ООО ""ЮУВК""";;;36.00 Забор, очистка и распределение воды;36.00|37.00|68.20|42.21;Челябинская область;456512, Челябинская область, Сосновский район, п. Красное Поле, ул. Цветочная, д. 3, кабинет 45;Действующая компания;;757900000.0;757,9 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;;;;;;;;;;1;;;;;+7 351 790-51-49 | +7 351 260-18-25;uvk@ensaf.ru;Челябинская область;;;выгрузка обзвона: телефон, почта;;;;;;;ensaf.ru;почта;
7730263559;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РВК-ТИХОРЕЦК""";"ООО ""РВК-ТИХОРЕЦК""";kc;;37.00;37.00|36.00.1|36.00.2|46.74|08.99|33.12|35.11|35.11.4|35.12|35.13|35.14|35.30|35.30.1|35.30.2|35.30.3|36.00|38.12|38.22|41.10|41.20|42.11|42.21|42.22.1|42.22.2|42.91|42.99|43.12|43.12.3|43.13|43.21|43.22|43.29|43.99.4|43.99.5|43.99.7|43.99.9|46.74.2|46.90|49.10|49.20|52.10.2|70.22|71.12|71.12.1|71.12.11|71.12.12|71.12.3|71.12.4|71.12.41|71.12.45|71.12.9|72.19|74.20|80.10|80.20|84.22|86.90.9|94.11;Краснодарский край;352120, Краснодарский край, м. р-н Тихорецкий, г. п. Тихорецкое, г. Тихорецк, ул. Пионерская, д. 28;Действующая компания;;756400000.0;756,4 млн руб.;4;53;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;"km.kulikova@rosvodokanal.ru|снабжение/закупки|Куликова К. ; a.romashko@rosvodokanal.ru|снабжение/закупки|Ромашко А.";2;;;;;;;checko,etp;1;;;;;+7 861 964-13-50 | +7 816 964-13-50 | +7 861 964-16-50 | +7 861 967-21-25 | +7 495 514-02-11;vodatih@mail.ru | ros-vodokanal@mail.ru | noreply@rvkmail.ru | office_tikh@rosvodakanal.ru | info@23.sfr.gov.ru | vodakontrakt@mail.ru | office_tikh@rosvodokanal.ru | vodatih@rambler.ru | n.zakharov@rosvodokanal.ru | vodokanaltih@mail.ru | voda2326@yandex.ru | i.skladanaya@rosvodokanal.ru;Краснодарский край;;;выгрузка обзвона: телефон, почта;;;;;;;rvkmail.ru;почта;
7116128838;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГСИНТЕЗ""";"ООО ""ОРГСИНТЕЗ""";kc;;37.00;37.00|20.14|35.12|38.12|38.22|38.22.9|46.12.3|52.10|52.24|68.20.2|71.20.1|73.11|81.29;;301661, Тульская область, Новомосковский район, г. Новомосковск, Комсомольское шоссе, д. 72, офис 20;Действующая компания;;745200000.0;745,2 млн руб.;5;35;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;;http://orgsintez.net;+7 919 074-56-82 | +7 487 629-71-35 | +7 487 622-11-63 | +79639397135;ok@ptp-nmsk.ru | secretar@orgsintez.info;Тульская область;;orgsintez.net;выгрузка обзвона: сайт, телефон, почта, регион;;;;;orgsintez.net;;;;
6615015316;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ КАЧКАНАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ""ГОРОДСКИЕ ЭНЕРГОСИСТЕМЫ""";"МУП ""ГОРЭНЕРГО""";;;37.00 Сбор и обработка сточных вод;37.00|35.30.2|36.00.1|43.21|46.90|35.30.3|35.30.5|36.0|49.4|71.20.1;Свердловская область;624350, Свердловская область, г. Качканар, ул. Октябрьская, д. 5Б;Действующая компания;Давыдов Денис Юрьевич;731400000.0;731,4 млн руб.;4;15;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — модульные или блочно-компрессорные станции;smm.gor-energo.ru;;0;;;;;;;;;;;site;1;;;;;+7 343 412-41-12 | +7 343 416-94-62 | +7 343 416-96-45 | +7 967 633-26-33;info@gor-energo.ru | k.shumihina@gor-energo.ru | k.pleshkova@gor-energo.ru | info@gor-tntrgo.ru | a.koryukov@gor-energo.ru | e.kadachikova@gor-energo.ru;Свердловская область;Давыдов Денис Юрьевич;smm.gor-energo.ru;выгрузка обзвона: телефон, почта;;;;;smm.gor-energo.ru;;;;
8608053709;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРВОДОКАНАЛ""";"ООО ""ГОРВОДОКАНАЛ""";;;37.00 Сбор и обработка сточных вод;37.00|35.30.11|36.00.2|11.07.1|23.99|33.12|35.11.1|35.30.14|35.30.3|35.30.4|35.30.5|36.00.1|42.21|42.22.2|42.99|43.11|43.11.1|43.11.2|43.11.9|43.12|43.12.1|43.12.3|43.21|43.22|43.29|43.31|43.32|43.32.1|43.32.2|43.32.3|43.33|43.34|43.34.1|43.34.2|43.39|43.91|43.99|43.99.1|43.99.3|43.99.4|43.99.5|43.99.6|43.99.7|43.99.9|47.19|49.32|49.39|49.39.11|49.39.12|49.39.13|49.39.3|49.39.31|49.39.39|49.41|49.41.1|49.41.2|49.41.3|49.42|49.50|49.50.9|52.21.24|52.24|52.24.1|52.24.2|52.29|71.20.1|71.20.3|71.20.9;Ханты-Мансийский автономный округ - Югра;628486, Ханты-Мансийский автономный округ - Югра, г. Когалым, ул. Дружбы Народов, д. 41;Действующая компания;;716700000.0;716,7 млн руб.;5;72;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;gvk86.ru;;0;;hr@gvk86.ru;"hr@gvk86.ru|общий| ; info@gvk86.ru|общий| ; sale.department@gvk86.ru|общий|";3;[];;;;;;email,site;1;;;;;+7 346 672-52-35 | +7 346 672-61-63 | +7 346 672-30-69 | +7 834 672-52-35;gorvodokanal.kql@vdk-kogalym.ru | gvdk@mail.ru | gvdk86@mail.ru | realizvdk@mail.ru | voda@vdkkgl.ru;Ханты-Мансийский автономный округ - Югра;;gvk86.ru;нового нет;+7 (3462) 55-04-41 | +7 (3462) 45-65-44 | +7 (3462) 55-01-18 | +7 (3462) 58-99-59 | +7 (3462) 55-07-30 | +7 (3462) 55-07-93 | +7 (3462) 55-04-41 доб.127 | +7 (3462) 55-04-41 доб.128 | +7 (3462) 55-04-;info@gvk86.ru | sale.department@gvk86.ru | hr@gvk86.ru | help@gvk86.ru;;provider;gvk86.ru;;;;
6604017216;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ БЕРЕЗОВСКОЕ ВОДО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО ""ВОДОКАНАЛ""";"МУП БВКХ ""ВОДОКАНАЛ""";kc;;37.00;37.00|36.00.1|36.00|41.20|43.22|43.29|43.99|43.99.1|49.4|49.41.3|49.50|68.32.1|71.1|71.12.5|71.12.6|71.20|73.11|77.32|77.39.11|77.39.2|82.99|96.09;;623700, Свердловская область, г. Березовский, ул. Ленина, д. 52;Действующая компания;Алешина Анастасия Алексеевна;713800000.0;713,8 млн руб.;5;40;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;zakup@bervodokanal.ru;zakup@bervodokanal.ru|снабжение/закупки|Нохрина Е.;1;;;;;;;best_email_v2,checko,etp;1;;;;http://bervodokanal.ru;+7 343 694-40-10 | +7 908 927-37-93 | +7 343 694-02-40 | +7 343 694-90-04 | +7 343 694-84-76 | +7 343 694-78-39 | +73436944010 | +73436948476 | +79221017747;bervodokanal@bk.ru | info2238@epn.ru | ok@bervodokanal.ru | aaae9fa9-f219-4143-8302-37b541268d63@bervodokanal.ru | ao@bervodokanal.ru | bervodokanal@bk.ru;Свердловская область;Алешина Анастасия Алексеевна;bervodokanal.ru;выгрузка обзвона: сайт, телефон, регион;8 (34369) 4-40-10 | 8 (34369) 4-40-10 доб.101 | 8 (34369) 4-40-10 доб.112 | 8 (34369) 4-40-10 доб.105 | 8 (34369) 4-40-10 доб.114 | 8 (34369) 4-40-10 доб.116 | 8 (34369) 4-89-02 | 8 (34369) 4-40-10 до;bervodokanal@bk.ru | ao@bervodokanal.ru | zakup@bervodokanal.ru;;provider;bervodokanal.ru;;;;
2204000549;;"МУП Г. БИЙСКА ""ВОДОКАНАЛ""";;;;37.00|35.30.14|36.00.2|33.13|35.30.2|35.30.3|35.30.4|35.30.5|35.30.6|43.22;;659342, Алтайский край, г. Бийск, п. Нагорный, ул. Волочаевская, зд. 1/1;Действующая компания;Чуй Анатолий Николаевич;712900000.0;712,9 млн руб.;4;13;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;http://vodocanal.biysk22.ru;+7 385 232-51-54 | +7 385 432-51-54 | +7 385 410-61-55 | +7 385 440-61-55 | +7 385 440-16-55 | +7 385 431-51-54 | +7 385 438-51-54 | +7 385 435-21-54 | +7 983 106-26-83 | +7 385 432-51-46;offce@bskvodokanal.ru | orlova@bskvodokanal.ru | dogovor.biyskvodokanal@mail.ru | dogovor@bsvodokanal.ru | vodoprovod@mail.ru | vodocanal@mail.biysk.ru | dogovor@bskvodokanal.ru | vodokanal@mail.biysk.ru | murashov@bskvodokanal.ru | office@bskvodokanal.ru | dogovor@bskbodokanal.ru | ofice@bskvodokanal.ru | muravickayat@bskvodokanal.ru;Алтайский край;Чуй Анатолий Николаевич;vodocanal.biysk22.ru;выгрузка обзвона: сайт, телефон, почта, регион;+73854325154 | +73854406155 | 3854325155;abonent@bskvodokanal.ru | office@bskvodokanal.ru;;;vodocanal.biysk22.ru;;;;
5020051845;;"ЗАО ""ВОДОКАНАЛ""";;;;37.00|36.00.1|42.21|08.1|11.07.1|33.12|36.00|41.20|42.22.1|42.22.2|43.13|43.22|43.99.3|68.32.1|71.12.3|71.20.1;;141603, Московская область, г. Клин, Ленинградское шоссе, д. 53А;Действующая компания;;705900000.0;705,9 млн руб.;4;55;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;http://klinvodokanal.ru;+7 496 242-71-45 | +7 963 661-47-10 | +7 896 366-14-71 | +74962424277 | +74962427145 | +79031702878 | +79032515994 | +79035665874 | +79035667255 | +79035667393 | +79035667435 | +79055868103;mailbox@klinvodokanal.ru | abonent@klinvodokanal.ru | 123@klinvodokanal.ru | e.potlova@klinvodokanal.ru | mailbox@klinvodokanal.ru;Московская область;;klinvodokanal.ru;выгрузка обзвона: сайт, телефон, почта, регион;+7(905)586-81-03 | +7(903)251-59-94 | +7(903)566-73-93 | +7(903)566-72-55 | +7(903)566-58-74 | +7(903)566-74-35 | +7(903)170-28-78 | +7 49624 2-71-45 | +7 49624 2-42-77;mailbox@klinvodokanal.ru;;inn;klinvodokanal.ru;;;;
8401011170;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАЙМЫРБЫТ""";"АО ""ТАЙМЫРБЫТ""";kc;;37.00;37.00|35.12.1|35.30.2|36.00.2|49.41.3|66.19.61|68.20.29|03.1|03.2|16.1|16.10.9|16.2|16.23|16.24|16.29|33.20|35.1|35.3|36.0|37.0|38.11|38.21|41.2|43.12|43.2|43.3|45.1|45.2|45.3|46.3|46.4|46.7|46.9|47.1|47.2|47.3|47.5|47.9|49.3|49.5|50.30|50.40|52.10|52.2|52.24|52.29|53.20.3|55.1|55.2|56.1|56.29|56.3|62.0|62.02|62.09|63.1|63.11.1|68.1|68.10|68.2|71.1|71.12.5|71.12.6|71.2|74.20|74.30|77.11|77.3|77.39|79.1|81.22|81.29.9|82.92|95.1|95.2|96.0;;647000, Красноярский край, Таймырский Долгано-Ненецкий район, г. Дудинка, ул. Матросова, зд. 14;Действующая компания;;678000000.0;678 млн руб.;5;53;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;taymirbit@mail.ru;taymirbit@mail.ru|снабжение/закупки|Муринец Е.;1;;;;;;;best_email_v2,checko,etp;1;;;;http://taymirbit.org;+7 391 915-24-50 | +7 391 915-87-01 | +7 391 915-05-45 | +7 391 915-05-60 | +7 391 915-85-01 | +7 391 915-25-55;taymirbit@mai.ru | taimyrbyt@mail.ru | taimirbit@mail.ru | taymirbit@mail.r | taimyrbit@mail.ru | taymirbit@mail.ru;Красноярский край;;taymirbit.org;выгрузка обзвона: сайт, телефон, регион;+7 (39191) 5-24-50 | +7 (39191) 5-24-50 доб.210 | +7 (39191) 5-24-50 доб.124 | +7 (39191) 5-24-50 доб.145;Taymirbit@mail.ru;;provider;taymirbit.org;;;;
5031114871;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОГОРОДСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";"ООО ""БКС""";kc;;37.00;37.00|35.12|35.13|35.22|35.30|36.00|42.21|42.22.1|42.22.2|43.29|43.99|49.41.2|77.39.29;;142402, Московская область, г. Ногинск, тер. Промплощадка N 1, пром-ка 1, стр. 2, офис 132;Действующая компания;;635900000.0;635,9 млн руб.;5;47;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;a.sautkina2012@yandex.ru|снабжение/закупки|;1;;;;;;;checko,etp;1;;;;http://zaobkc.ru;+7 496 517-31-12 | +7 496 517-31-22 | +7 496 517-34-31 | +7 496 517-31-32 | +7 495 582-90-20 | +79254679588 | +79269044863;bkc@inbox.ru | bkc_ao@mail.ru | martova1969@mail.ru | bks@inbox.ru | <bkc_ao@mail.ru;Московская область;;zaobkc.ru;выгрузка обзвона: сайт, телефон, почта, регион;+7(926)904-48-63 | +7(925)467-95-88;;;;zaobkc.ru;;;;
6658310073;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИВ""";"ООО ""КИВ""";;;37.0 Сбор и обработка сточных вод;37.0|36.0|37.00|38.1|38.2|43.2|43.22|45.20|46.3|46.4|46.6|46.7|46.9|47.1|47.2|47.5|47.73|47.74|47.75|47.79|47.9|49.4|52.10|52.29|77.11|77.3|81.29.9|85.42;Свердловская область;620131, Свердловская область, г. Екатеринбург, ул. Крауля, д. 50, кв. 12;Действующая компания;Конин Станислав Сергеевич;632200000.0;632,2 млн руб.;4;4;Генераторы кислорода;;Сервис поиска и мониторинга государственных и коммерческих тендеров;0;mismatch;;;;[];;;;;;activity;1;;;;;+7 904 983-81-64 | +7 343 219-82-03;;Свердловская область;Конин Станислав Сергеевич;;нового нет;;;;;;;;;
