inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last
3661078386;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЖНЕВАРТОВСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";"ООО ""НИЖНЕВАРТОВСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";kc;;37.00;37.00|33.11|36.00|36.00.1|42.21|43.29|42.91;;628609, Ханты-Мансийский автономный округ - Югра, г. Нижневартовск, ул. Маршала Жукова, влд. 53;Действующая компания;;1700000000.0;1,7 млрд руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;tkach_av@nvcs.ru;tkach_av@nvcs.ru|снабжение/закупки|Ткач А.;1;;;;;;;best_email_v2,checko,etp;1;;;
5018134420;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОДОКАНАЛ""";"АО ""ВОДОКАНАЛ""";kc;;37.00;37.00|36.00.1|36.00|37.0|41.2|41.20|42.21|42.22.1|42.22.2|42.91|42.91.1|42.91.5|42.99|43.11|43.12|43.12.1|43.12.3|43.13|43.2|43.21|43.22|43.29|43.3|43.31|43.32|43.33|43.34|43.34.1|43.34.2|43.39|43.91|43.99|43.99.1|43.99.2|43.99.3|43.99.4|43.99.5|43.99.6|43.99.7|43.99.9|45.31.1|46.72|46.73.1|46.73.2|46.73.3|46.73.4|46.73.5|46.73.6|46.74|46.74.1|46.74.2|49.4|49.41|49.42|49.5|52.10|52.29|55.90|68.32|68.32.1|68.32.2|69.10|69.20|69.20.1|69.20.2|70.10.1|70.10.2|71.1|71.11|71.11.1|71.12.3|71.12.4|71.12.41|71.12.42|71.12.44|71.12.5|71.12.6|77.32|77.39.1|81.22|81.29.9|82.30|95.11|95.12|95.21|95.22|95.23|95.24|95.25|95.29;;141080, Московская область, г. Королёв, ул. Калининградская, д. 8;Действующая компания;;1600000000.0;1,6 млрд руб.;5;61;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;vodokanal@vdk-korolev.ru;vodokanal@vdk-korolev.ru|снабжение/закупки|Виноградов В.;1;;;;;;;best_email_v2,checko,etp;1;;;
5024022700;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОДОКАНАЛ""";"АО ""ВОДОКАНАЛ""";kc;;37.00;37.00|36.00.2|35.30.5|36.0|36.00|37.0|41.20|42.21|43.11|43.12|43.12.3|43.13|43.2|43.3|43.31|43.32|43.33|43.34|43.39|43.91|43.99|68.2|68.32|71.11.1|71.20.1;;143409, Московская область, г. Красногорск, ул. Ленина, д. 62;Действующая компания;;1600000000.0;1,6 млрд руб.;4;39;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
9701020234;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛЛЕНИУМ ГРУПП""";"ООО ""МИЛЛЕНИУМ ГРУПП""";;;37.00 Сбор и обработка сточных вод;37.00|38.1|38.2|38.32.2|38.32.3|38.32.4|38.32.5|41.20|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.39|43.91|43.99|43.99.1|46.14.9|46.61|46.62|46.63|46.64|46.66|46.69|46.90|81.22|81.29.9|82.99;Москва;105066, г. Москва, ул. Новорязанская, д. 26, стр. 1, пом. IV, комн. 2;Действующая компания;;1400000000.0;1,4 млрд руб.;4;16;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;0;;;;;;;;;;;;1;;;
4401000622;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА КОСТРОМЫ ""КОСТРОМАГОРВОДОКАНАЛ""";"МУП Г. КОСТРОМЫ ""КОСТРОМАГОРВОДОКАНАЛ""";kc;;37.00;37.00|36.00.1|77.39.11|28.14|33.12|33.13|33.20|35.30.1|35.30.2|35.30.3|35.30.4|35.30.5|36.00.2|42.21|43.12.3|43.22|43.99.1|43.99.7|49.41|49.42|52.21.2|62.09|68.20|71.12|71.20.1|71.20.4|71.20.9|82.99|86.90.9;;156000, Костромская область, г. Кострома, ул. 1 Мая, д. 2А;Действующая компания;Пылев Павел Евгеньевич;1400000000.0;1,4 млрд руб.;5;47;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
5050148700;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЩЁЛКОВСКИЙ ВОДОКАНАЛ""";"ООО ""ЩЁЛКОВСКИЙ ВОДОКАНАЛ""";kc;;37.00;37.00|36.00.2|35.11|35.13|35.14|35.30|35.30.14|35.30.3|35.30.4|35.30.5|35.30.6|36.00.1|42.21|42.22.1|42.22.2|42.99|43.12.3|43.21|43.22|43.29|43.99|43.99.3|68.32.1|71.12|71.12.5|71.12.6|71.20.1;;141108, Московская область, г. о. Щёлково, г. Щёлково, ул. Свирская, д. 1, помещ. 1;Действующая компания;;1400000000.0;1,4 млрд руб.;4;43;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;contract@sh-vk.ru;contract@sh-vk.ru|снабжение/закупки|Кононов А.;1;;;;;;;best_email_v2,checko,etp;1;;;
5256049340;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОДСКИЕ СЕТИ""";"ООО ""ЗАВОДСКИЕ СЕТИ""";kc;;37.00;37.00|33.19|36.00.1|38.11|71.20.1|20.11|35.12|35.13|35.22|35.30|35.30.2|35.30.3|35.30.5|36.00|41.2|43.2|49.50.2|64.99;Нижегородская область;603004, Нижегородская область, г. о. город Нижний Новгород, г. Нижний Новгород, пр-кт Ленина, д. 88, к. 170, помещ. 409;Действующая компания;;1300000000.0;1,3 млрд руб.;5;57;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;averinain@volgaenergo.ru;averinain@volgaenergo.ru|снабжение/закупки|Аверина И.;1;;;;;;;best_email_v2,checko,etp;1;;;
2308101615;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММУНАЛЬНАЯ ЭНЕРГО-СЕРВИСНАЯ КОМПАНИЯ""";"ООО ""КЭСК""";kc;;37.00;37.00|35.12.1|36.00.1|36.00.2|35.12|35.30|36.00|38.12|38.21|38.22|39.00|42.21|42.22|42.91|42.99|43.12|43.13|43.21|43.22|43.29|43.99;;350028, Краснодарский край, г. Краснодар, ул. им. Героя Аверкиева А. А., д. 22, помещ. 123;Действующая компания;;1300000000.0;1,3 млрд руб.;4;41;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;grishko_av@v-k-b.ru;grishko_av@v-k-b.ru|снабжение/закупки|Гришко А.;1;;;;;;;best_email_v2,checko,etp;1;;;
6312101799;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛЖСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";"ООО ""ВОЛЖСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";kc;;37.00;37.00|36.00.2|35.30.2|35.30.3|35.30.4|36.00.1|37.0|38.11|38.12|41.2|42.21|43.2|43.21|46.90|49.3|64.1|69;;445007, Самарская область, г. Тольятти, бульвар 50 Лет Октября, д. 50;Действующая компания;;1300000000.0;1,3 млрд руб.;4;25;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;alysov_dv@volcomsys.ru;alysov_dv@volcomsys.ru|снабжение/закупки|Журавлева Н.;1;;;;;;;best_email_v2,checko,etp;1;;;
7801283018;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРАМЕТР""";"ООО ""ПАРАМЕТР""";kc;;37.00;37.00|43.99.9|47.99|36.00.1|36.00.2|41.20|43.11|43.12.3|43.99|49.41.1|71.11|71.12;;123376, г. Москва, вн. тер. г. муниципальный округ Пресненский, ул. Рочдельская, д. 15, стр. 1;Действующая компания;;1300000000.0;1,3 млрд руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
9726093467;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФСЕТИ""";"ООО ""ПРОФСЕТИ""";kc;;37.00;37.00|77.32|42.21|42.91|77.11|41.20|81.30|77.31|52.29;Москва;117152, г. Москва, вн. тер. г. муниципальный округ Донской, пр-кт Севастопольский, д. 5, к. 1, помещ. 4П;Действующая компания;;1200000000.0;1,2 млрд руб.;5;24;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
7751524681;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНАЯ ПАХРА""";"ООО ""КРАСНАЯ ПАХРА""";kc;;37.00;37.00|43.21|43.22|43.31|43.34|43.91|43.99|43.99.1|45.20|49.4|52.10|52.21|52.21.22|52.24|52.29|64.19|64.91|64.92|64.99|68.32|71.1|71.11|71.12|71.12.1|71.12.5|71.12.6|73.20|77.12|77.31|77.32|78.10|81.21|81.22|81.29.2|81.29.9|81.30|84.11.8;Москва;108828, г. Москва, Краснопахорский район, с. Красная Пахра, д. 24;Действующая компания;;1200000000.0;1,2 млрд руб.;5;24;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
7725823886;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРАНС""";"ООО ""СТРОЙТРАНС""";kc;;37.00;37.00|16.23|25.11|41.20|42.11|42.21|42.91|43.11|46.69|46.90|47.52.7|49.39.13|52.29|71.11.2|77.11|77.12|77.29|77.31|77.32|77.39.11|77.39.2|81.22|81.29.2|81.30|82.99;;117105, г. Москва, вн. тер. г. муниципальный округ Донской, Варшавское шоссе, д. 9, стр. 1;Действующая компания;;1200000000.0;1,2 млрд руб.;5;37;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;;;;;;;;;;checko,etp;1;;;
2124014112;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""БИОЛОГИЧЕСКИЕ ОЧИСТНЫЕ СООРУЖЕНИЯ"" МИНИСТЕРСТВА СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ЧУВАШСКОЙ РЕСПУБЛИКИ";"ГУП ЧУВАШСКОЙ РЕСПУБЛИКИ ""БОС"" МИНСТРОЯ ЧУВАШИИ";kc;;37.00;37.00|36.00.1|36.00.2|38.21.13|41.10|49.41.1|68.20.29|71.12.62|71.20.1|86.90.9|16.10.1|16.10.3|16.23|16.29|16.29.14|25.11|25.12|25.21|25.61|25.62|33.11|33.12|33.13|33.14|33.15|33.20|35.11|35.11.1|35.11.2|35.11.3|35.11.4|35.12|35.12.1|35.13|35.14|35.30|35.30.1|35.30.11|35.30.12|35.30.13|35.30.14|35.30.15|35.30.2|35.30.3|35.30.4|35.30.5|35.30.6|36.00|38.11|38.12|38.21|38.22|41.20|42.11|42.21|42.22|42.22.1|42.22.2|42.91|42.91.2|42.91.4|42.99|43.11|43.12|43.12.1|43.12.3|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.34.1|43.34.2|43.91|43.99|43.99.2|43.99.4|43.99.5|43.99.7|45.20|45.31|49.3|49.31|49.41.2|49.41.3|49.42|50.30|50.30.2|50.40.2|52.10.2|52.21|52.22.2|52.24|55.20|68.20|68.20.1|68.20.2|68.31.1|68.31.11|68.31.12|68.31.2|68.31.21|68.31.22|68.31.3|68.31.31|68.31.32|68.31.4|68.31.41|68.31.42|68.31.5|68.31.51|68.31.52|68.32|68.32.1|68.32.2|71.11|71.11.1|71.11.2|71.11.3|71.12|71.12.1|71.12.11|71.12.13|71.12.2|71.12.4|71.12.41|71.12.45|71.12.5|71.12.53|71.20|72.19|73.20.1|91.04.4|95.11|95.12|95.21|95.22;;429965, Чувашская Республика - Чувашия, г. о. город Новочебоксарск, г. Новочебоксарск, ул. Промышленная, влд. 1;Действующая компания;Николаев Сергей Георгиевич;1100000000.0;1,1 млрд руб.;5;83;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;0;;bospc29@mail.ru;"rcz17@rchuv.ru|снабжение/закупки| ; bospc29@mail.ru|снабжение/закупки|Андреева Т. ; rcz19@rchuv.ru|снабжение/закупки|";3;;;;;;;best_email_v2,checko,etp;1;;;
