klyuch;tender_id;predmet;sozdan;do;company_id;company
компрессор;1195802;"Сервисное обслуживание винтовых воздушных компрессоров CROSSAIR COMPRESSOR Серия CA-8GA; ATLAS COPCO AIRPOWER GA18FF; Компрессор Винтовой Эрствак ESC-150D 8 ATM на 2026-2027г. (id1188682) (2-й этап торгов) (id1195802)";22.05.2026;25.05.2026 23:00;352231;Валком-ПМ
компрессор;1194973;Продажа Компрессор ATLAS COPCO GA 355 ARP087443 (id1161380) (3-й этап торгов) (id1194973);21.05.2026;30.06.2026 23:00;335106;РУСАЛ Менеджмент (непрофильные активы)
компрессор;1194164;Отбор на компрессор для холодильного оборудования кондиционера промышленного типа К-АСБ 5.0 (id1194164);20.05.2026;29.05.2026 23:00;338480;Филиал ИСО в г. Ачинск
компрессор;1194238;Услуга - техническое обслуживание компрессоров SRM и GEA АКЦ. СОГЛАСНО ТЗ. г. Новосибирск. 2026 г. (id1194238);20.05.2026;28.05.2026 14:00;175373;Сибирская продовольственная компания (ГКК)
компрессор;1194150;Промывка теплообменников компрессора К 250-61-5 компрессорных станций филиала АО «РУСАЛ Братск» в г. Шелехов (id1174988) (3-й этап торгов) (id1194150);20.05.2026;22.05.2026 23:00;351562;Филиал ИСО в г. Шелехов
компрессор;1193508;Запрос предложений на выполнение работ по ремонту коленчатого вала компрессора ДАО-550 поз.1/2 цеха № 56. (id1173065) (4-й этап торгов) (id1193508);18.05.2026;19.05.2026 12:00;51053;Химпром (Новочебоксарск)
компрессор;1193184;"Отбор подрядчика на выполнение работ по ремонту компрессора NAAIR ЛО-3 для филиала АО ""РУСАЛ Братск"" в г. Шелехов. Сроки выполнения работ:май-июнь 2026 г. (id1181067) . Повторный тур (расширение СУО).(id1187578). Снижение стоимости работ (3-й этап торгов) (id1193184)";18.05.2026;20.05.2026 23:00;351562;Филиал ИСО в г. Шелехов
компрессор;1192917;ТО винтовых компрессоров ДЭН75Ш (зав.№2630, 2636), ДЭН132Ш (зав.№417) (id1192917);18.05.2026;25.05.2026 10:00;57059;ГК ЛокоТех
компрессор;1193081;"Автомобили УАЗ 390994, УАЗ 315142, ВАЗ 217030, Chevrolet NIVA, КАМАЗ 4310; Автопогрузчик ДВ 1792; Бульдозеры ДЗ-42, ДЗ--171/Т-170; Трактора К-702, СШ-2540; Экскаваторы ЭО-3323, ЭО-3326; Полуприцеп УПР-1212 АА 8328; Компрессор ПСКД-5.25Д, ООО ""Челныводоканал"" (id1193081)";18.05.2026;29.05.2026 10:10;2953;КАМАЗ
компрессор;1192695;Закупка компрессора (для подачи сухого очищенного воздуха) по ТЗ в 2026г. для РУСАЛ Волгоград (id1192695);15.05.2026;15.06.2026 23:00;334308;РУСАЛ Волгоград
компрессор;1192516;Закупка запчастей к компрессорам Атлас Копко в 2026 г. для РУСАЛ Волгоград (id1145776) (id1186637) (3-й этап торгов) (id1192516);15.05.2026;25.05.2026 23:00;334308;РУСАЛ Волгоград
компрессор;1192451;Услуга - дефектовка компрессора Grasso YB-2D в АКЦ СОГЛАСНО ТЗ. СПК. г. Новосибирск. 2026 г. (id1192451);15.05.2026;29.05.2026 14:00;175373;Сибирская продовольственная компания (ГКК)
компрессор;1192380;"ТО компрессоров BOGE SL 431 на руднике Чебачье""";15.05.2026;21.05.2026 06:00;61098;Русская медная компания
компрессор;1192131;"Открытый запрос предложений на поставку комплектующих для компрессора Atlas Copco для ООО ""Промлит"" (id1192131)";14.05.2026;20.05.2026 14:00;389400;ТД Транспортное машиностроение
компрессор;1191682;Закупка коленвала компрессора ФУН-200 в 2026 г. (id1188375) (2-й этап торгов) (id1191682);13.05.2026;15.05.2026 08:00;51053;Химпром (Новочебоксарск)
компрессор;1191625;Закупка для АО РУСАЛ Новокузнецк: вкладыши компрессора К 250-61-5 (id1183713) (3-й этап торгов) (id1191625);13.05.2026;18.05.2026 18:00;263938;РУСАЛ Новокузнецк
компрессор;1191433;Капитальный ремонт компрессоров Atlas Copco GA250W (id1191433);13.05.2026;02.06.2026 10:00;372983;Архбум тиссью групп
компрессор;1191370;"Открытый запрос предложений на выполнение работ по оптимизации работы центробежного компрессора 43ВЦ-160/9М2 на компрессорной станции ООО ""ПК ""ЧАЗ"" (id1191370)";13.05.2026;21.05.2026 14:00;389400;ТД Транспортное машиностроение
компрессор;1191263;Закупка запчастей к компрессорам Атлас Копко в 2026 г. для РУСАЛ Волгоград (id1145776) (id1186637) (2-й этап торгов) (id1191263);13.05.2026;14.05.2026 23:00;334308;РУСАЛ Волгоград
компрессор;1191187;"Поставка компрессора в 2026 для нужд ООО ""СВРЗ"" (id1191187)";13.05.2026;20.05.2026 23:00;350785;СВРЗ
компрессор;1190997;"Конкурсный отбор поставщика датчиков ДВС и компрессора для буровой установки JUNJIN JD-2000 по заявке №929 для АО ""Боксит Тимана"" (id1181977) (4-й этап торгов) (id1190997)";12.05.2026;18.05.2026 08:00;350779;БОКСИТ ТИМАНА
компрессор;1190815;Компрессор СБ4/C-24.OLD10 Remeza (id1190815);12.05.2026;15.05.2026 16:25;424690;УК СОДРУЖЕСТВО
компрессор;1190787;Закупка компрессора (ЦДиЛ) (id1190787);12.05.2026;18.05.2026 10:00;205434;СЦБК
компрессор;1190523;"Запрос предложений на поставку винтовых компрессоров для ООО ""ЛМЗ ""СКАД"" ПК г. Красноярск (id1184070) (2-й этап торгов) (id1190523)";12.05.2026;18.05.2026 10:00;357326;ЛМЗ СКАД
компрессор;1190254;Текущий ремонт винтового компрессора 6ВВ-20(9-0) (id1190254);08.05.2026;18.05.2026 23:00;57059;ГК ЛокоТех
компрессор;1190158;Заявка 16538. Винтовой компрессор 13 бар с ресивером и осушителем + пневматический гайковерт для CBK S.A. (id1190158);08.05.2026;19.05.2026 13:00;394107;ОК ТД РУСАЛ
