inn;predpriyatie;pometka;tipy_mashin;sreda;marki;sostoyaniy;vyvod_ekspertizy;data_zakluchenia;vyruchka_rub;chistaya_pribyl;ssch;ball_prioriteta;okved;oborudovanie_po_okved;region;adres;status_egrul;direktor;sayt;pochta;telefony_iz_bazy;telefony_predpriyatiya;lyudej_v_baze;tehnicheskih;lyudej_iz_faylov;tehnicheskie_lyudi;lyudi_iz_faylov;proverok_nadzora;v_baze_obzvona;segment;novost;novost_ssylka;chego_ne_hvataet;faktov_centrobezhnyh;sostoyaniya_po_faktam;ssylki_na_istochniki;citaty_dokazatelstv;daty_faktov;marki_iz_faktov;sreda_po_faktam;moy_prioritet;vazhnost_pokupki;dostupnost_kontakta;prioritet_pochemu;lyudi_moi_vsego;lyudi_moi_podrobno
6632004667;"ПАО ""Надеждинский металлургический завод""";имеют;центробежная | не установлен;воздух;DRGA-5000 | LC3000 | UC3000 | Н7000 | НХ1000 | НХ3003 | Р316 | Р317;1;не в полной мере | соответствует;28.10.2020;35100000000;;;;;;;;;;;;+7 343 855-40-09 | +7 343 855-55-55 | +7 343 857-19-59;;0;0;0;;;19;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;есть;https://monitor-pb.ru/conclusion/74-%D0%97%D0%A1-97608-2025;заключение ЭПБ № 74-ЗС-97608-2025;26.08.2025;;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
6633019419;"Муниципальное унитарное предприятие ""Тепловодоканал""";покупали ранее;центробежная;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=b6322f1b-f5e9-4325-96fb-b43a4af5a46a_59d735a4-ab4d-4d80-bed6-636669e3d7a3&infoGuid=b6322f1b-f5e9-4325-96fb-b43a4af5a46a;план 2140096471 позиция 13, сумма 45 000,00 ₽;07.2015;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
6730000614;"ООО ""ТАУ-С""";имеют;центробежная;воздух;GM 10;1;соответствует;06.03.2024;;;;;;;;;;;;;;;0;0;0;;;1;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;есть;https://monitor-pb.ru/conclusion/04-%D0%A2%D0%A3-07458-2024;заключение ЭПБ № 04-ТУ-07458-2024;06.03.2024;GM 10;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
6832007993;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СТРОИТЕЛЬНЫЙ КОЛЛЕДЖ""";покупали ранее;центробежная;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=fae3b11e-54a3-4a3b-b6b5-20d1cd90e076_1cd86e9b-8e5f-42e6-a341-b24addb5e98c&infoGuid=fae3b11e-54a3-4a3b-b6b5-20d1cd90e076;план 2200432203 позиция 18, сумма 371 344,20 ₽;04.2020;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
6900008846;"ООО ""Мелькомбинат""";имеют;центробежная;воздух;GM 25;1;соответствует;27.01.2025;;;;;;;;;;;;;;;0;0;0;;;6;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;есть;https://monitor-pb.ru/conclusion/05-%D0%A2%D0%A3-00506-2025;заключение ЭПБ № 05-ТУ-00506-2025;27.01.2025;GM 25;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
6901093516;Тверь Водоканал;покупали ранее;центробежная | тип не установлен | не установлен;воздух;КТ16;1;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;2;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=95db74bb-ddb5-4618-a754-b86aa6e8b244_3cdd9c06-cdb1-4ac7-ba69-e5ebd86e43bc&infoGuid=95db74bb-ddb5-4618-a754-b86aa6e8b244 | https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=903ea28b-c755-4125-9122-45b9ce798068_5e09f396-8951-4f36-bd4e-b0d24346871e&infoGuid=903ea28b-c755-4125-9122-45b9ce798068;"план 2180339239 позиция 283, сумма 903 670,97 ₽ ;; план 2250869752 позиция 157, сумма 230 000,00 ₽";01.2026 | 07.2019;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7017251534;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ТОМСКОЕ ЛЕСОХОЗЯЙСТВЕННОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ""";покупали ранее;центробежная | не установлен;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=7495b95a-e800-46a9-9a57-ec27fda3739e_caa6c4c4-ab41-4635-a5c6-2ad37fdd55a3&infoGuid=7495b95a-e800-46a9-9a57-ec27fda3739e;план 2200489300 позиция 66, сумма 456 270,00 ₽;04.2021;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7113502396;"ООО ""КАРГИЛЛ""";имеют;центробежная | поршневая или винтовая;воздух;DR125 | DR130 | DR130Т | DR250 | DR700 | GM 25S/DN | GM 25S/DN125 | GM25S;1;соответствует;26.08.2025;;;;;;;;;;;;;;;0;0;0;;;54;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;6;есть;https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-937776-2026 | https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-937741-2026 | https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-52012-2025 | https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-10792-2025 | https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-90643-2025 | https://monitor-pb.ru/conclusion/71-%D0%A2%D0%A3-98805-2025;"заключение ЭПБ № 71-ТУ-937776-2026 ;; заключение ЭПБ № 71-ТУ-937741-2026 ;; заключение ЭПБ № 71-ТУ-52012-2025 ;; заключение ЭПБ № 71-ТУ-10792-2025 ;; заключение ЭПБ № 71-ТУ-90643-2025 ;; заключение ЭПБ № 71-ТУ-98805-2025";08.09.2025 | 21.07.2025 | 21.07.2026 | 23.07.2025 | 26.08.2025;GM 25S/DN125 | GM 25S/DN | RВS 46 | DR130Т | GM35S | GM25S | DR130 | DR125 | DR250 | DR700;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
7204205739;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЮМЕНСКОЕ ЭКОЛОГИЧЕСКОЕ ОБЪЕДИНЕНИЕ""";покупали ранее;центробежная | тип не установлен | не установлен;воздух;2RB420-002 | FX16 | G 110-10-A-Pack;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=1a99c63f-ebf5-44ad-8e5a-28fcd5f32492_cce85e14-19aa-4c6d-8997-80a12010fb05&infoGuid=1a99c63f-ebf5-44ad-8e5a-28fcd5f32492;план 2200484526 позиция 307, сумма 103 333,33 ₽;05.2021;2RB420-002;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7404040139;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЛАТОУСТОВСКИЙ ""ВОДОКАНАЛ""";покупали ранее;центробежная;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;2;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=16a961a4-2292-41e0-985e-619b7c69c3da_4c58c94c-338a-48e6-9e22-a486acea484f&infoGuid=16a961a4-2292-41e0-985e-619b7c69c3da | https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=16a961a4-2292-41e0-985e-619b7c69c3da_6814c330-222d-4add-9e92-8028f4580456&infoGuid=16a961a4-2292-41e0-985e-619b7c69c3da;"план 2210557551 позиция 26, сумма 3 200 000,00 ₽ ;; план 2210557551 позиция 30, сумма 6 700 000,00 ₽";07.2022 | 10.2022;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7423000572;"ФГУП ""РФЯЦ - ВНИИТФ ИМ. АКАДЕМ. Е.И. ЗАБАБАХИНА""";покупали ранее;центробежная | поршневая или винтовая | не установлен;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=5456ede9-a85c-40e4-a59f-e6f1d5a0c270_005056bc-c072-1eec-85f4-e070ebb452d2&infoGuid=5456ede9-a85c-40e4-a59f-e6f1d5a0c270;план 2200452643 позиция 1790700292, сумма 3 500 000,00 ₽;02.2022;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7536064538;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННОЕ УПРАВЛЕНИЕ ВОДОСНАБЖЕНИЯ И ВОДООТВЕДЕНИЯ ГОРОДА ЧИТЫ""";покупали ранее;центробежная | не установлен | центробежный насос, не компрессор;воздух;ТВ-80-1,6-0.1УЗ;1;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;5;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=00e192d8-b672-461a-a7de-0a25eac0ff8f_0d116b83-63f8-7798-e063-07548d0a2f5c&infoGuid=00e192d8-b672-461a-a7de-0a25eac0ff8f | https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=e600e7e8-4465-4212-8892-a67db0587a9a_91ca52e6-cde7-4fdd-963a-dfd2474c7807&infoGuid=e600e7e8-4465-4212-8892-a67db0587a9a | https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=00e192d8-b672-461a-a7de-0a25eac0ff8f_0d116b83-63b4-7798-e063-07548d0a2f5c&infoGuid=00e192d8-b672-461a-a7de-0a25eac0ff8f | https://zakupki;"план 2230720270 позиция 40, сумма 6 611 460,00 ₽ ;; план 2220629261 позиция 459, сумма 6 611 460,00 ₽ ;; план 2230720270 позиция 6, сумма 4 267 630,00 ₽ ;; план 2220629261 позиция 525, сумма 4 267 630,00 ₽ ;; план 2250849749 позиция 303, сумма 389 270,00 ₽";06.2026 | 10.2023 | 12.2023;ТВ-80-1,6-0.1УЗ;воздух | среда не названа;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
7704214548;"ООО""АФИПСКИЙ НПЗ""";имеют;центробежная | не установлен | центробежный насос, не компрессор;воздух;CTB232D/3, | CTB232D/4, | CTB232D/5, | CTB232D/6, | CTB232D/7, | CTB232D/8, | H-101/1,2 | H-201;1;не в полной мере | не соответствует | соответствует;31.10.2024;;;;;;;;;;;;;;;0;0;0;;;55;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;5;есть;https://monitor-pb.ru/conclusion/23-%D0%97%D0%A1-61725-2025 | https://monitor-pb.ru/conclusion/23-%D0%97%D0%A1-61372-2025 | https://monitor-pb.ru/conclusion/23-%D0%97%D0%A1-63789-2025 | https://monitor-pb.ru/conclusion/23-%D0%97%D0%A1-98568-2025 | https://monitor-pb.ru/conclusion/23-%D0%97%D0%A1-61162-2025;"заключение ЭПБ № 23-ЗС-61725-2025 ;; заключение ЭПБ № 23-ЗС-61372-2025 ;; заключение ЭПБ № 23-ЗС-63789-2025 ;; заключение ЭПБ № 23-ЗС-98568-2025 ;; заключение ЭПБ № 23-ЗС-61162-2025";09.07.2025 | 10.07.2025 | 22.07.2025;К-301А | К-301В | К-302А | К-302В | H-201 | К-201А | К-201В | К-202 | H-101/1,2 | К-101А | К-101В | К-102;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
7705033216;"ОАО ""РОТ ФРОНТ""";имеют;центробежная;воздух;SD 92;1;соответствует;15.12.2025;;;;;;;;;;;;;;;0;0;0;;;15;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;есть;https://monitor-pb.ru/conclusion/37-%D0%A2%D0%A3-541412-2025;заключение ЭПБ № 37-ТУ-541412-2025;15.12.2025;SD 92;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";имеют;центробежная | не установлен;воздух;EL65/2C-RVP80 | FR110 | GM 25;1;соответствует;27.08.2025;;;;;;;;;;;nestle.ru;media.relations@nestle.ru;;;0;0;0;;;58;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;11;есть;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-16906-2022 | https://monitor-pb.ru/conclusion/15-%D0%A2%D0%A3-00007-2024 | https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-47353-2025 | https://monitor-pb.ru/conclusion/33-%D0%A2%D0%A3-02885-2025 | https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05380-2018 | https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05383-2018 | https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05384-2018 | https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05941-2018 | https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05323-2018 | https://monitor-pb.ru/conclusion/53-%D0%A2;"заключение ЭПБ № 01-ТУ-16906-2022 ;; заключение ЭПБ № 15-ТУ-00007-2024 ;; заключение ЭПБ № 59-ТУ-47353-2025 ;; заключение ЭПБ № 33-ТУ-02885-2025 ;; заключение ЭПБ № 53-ТУ-05380-2018 ;; заключение ЭПБ № 53-ТУ-05383-2018 ;; заключение ЭПБ № 53-ТУ-05384-2018 ;; заключение ЭПБ № 53-ТУ-05941-2018 ;; заключение ЭПБ № 53-ТУ-05323-2018 ;; заключение ЭПБ № 53-ТУ-05328-2018 ;; заключение ЭПБ № 15-ТУ-01167-2015";03.05.2018 | 05.02.2015 | 06.08.2025 | 09.01.2024 | 17.05.2018 | 21.07.2022 | 27.04.2018 | 27.08.2025;GM 25 | FR110 | EL65/2C-RVP80;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
7706415345;"ООО ""КДВ ВОСКРЕСЕНСК""";имеют;центробежная;воздух;77М1 | 86M1 | 87M1 | BL-520-400;1;соответствует;22.12.2025;;;;;;;;;;;;;;;0;0;0;;;1;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;3;есть;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-541766-2025 | https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-580085-2025 | https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-541747-2025;"заключение ЭПБ № 43-ТУ-541766-2025 ;; заключение ЭПБ № 43-ТУ-580085-2025 ;; заключение ЭПБ № 43-ТУ-541747-2025";12.12.2025 | 22.12.2025;86M1 | 87M1 | BL-520-400 | 77М1;воздух;500;50;0;важность:воздух +25 | важность:уже есть +15 | важность:доказательство свежее +10;0;
7706765710;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО ""ВОДОКАНАЛ+""";покупали ранее;центробежная;воздух;;0;;;;;;;;;;;;;;;;;0;0;0;;;;нет;;;;телефон предприятия, сайт, технический человек, реквизиты (ИНН нет в базе владел;1;планировал;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=f475ad37-b9d7-4ff1-9bbd-4ce6bf1a8724_27281c42-c44f-4bfd-8df9-085a82c217c5&infoGuid=f475ad37-b9d7-4ff1-9bbd-4ce6bf1a8724;план 2220644813 позиция 46, сумма 937 494,28 ₽;03.2023;;воздух;500;50;0;важность:покупали ранее +25 | важность:воздух +25;0;
