inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;АВ-100;;;26.10.2016;43-ТУ-10161-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10161-2016;компрессор поршневой марки АВ-100, инв. № 1444, техн.№2
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;21831;;05.04.2016;54-ТУ-04798-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04798-2016;компрессор газовый П-110 зав. № 21831
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;9053;;23.03.2016;54-ТУ-04134-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04134-2016;компрессор П-110 зав. № 9053
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;9709;;23.03.2016;54-ТУ-04137-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04137-2016;компрессор П-110 зав. № 9709
6625006078;"АО ""Первоуральскгаз""";ресивер;;31588;воздух;29.05.2014;54-ТУ-06324-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""УЛК-МАШСЕРВИС""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-06324-2014;воздухосборник В-2 зав. № 31588, рег. № 31481
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;АВ100;2768;;29.01.2026;52-ТУ-660100-2026;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-660100-2026;Компрессор поршневой одноступенчатый аммиачный холодильный АВ100 заводской № 2768, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;П110;530;;15.02.2022;40-ТУ-01211-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-01211-2022;Компрессор поршневой одноступенчатый аммиачный холодильный П110, заводской № 530, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;П110;23915;;15.02.2022;40-ТУ-01212-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-01212-2022;Компрессор поршневой одноступенчатый аммиачный холодильный П110, заводской № 23915, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;;;17.01.2022;40-ТУ-00343-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00343-2022;Сосуд (циркуляционный ресивер ZL-2,5) порядковый № 0894, регистрационный № 66750, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;;;17.01.2022;40-ТУ-00344-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00344-2022;Сосуд (циркуляционный ресивер ZL-2,5) порядковый № 0895, регистрационный № 66751, эксплуатируемый АО Хладокомбинат «Заречный».
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;;;;17.01.2022;40-ТУ-00345-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00345-2022;Сосуд (линейный ресивер РД-3,5) порядковый № 832, регистрационный № 66752, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;;;17.01.2022;40-ТУ-00346-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00346-2022;Сосуд (дренажный ресивер ZL-2,5) порядковый № 0897, регистрационный № 66753, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;;;;17.01.2022;40-ТУ-00347-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00347-2022;Сосуд (дренажный ресивер РД-3,5) порядковый № 830, регистрационный № 66754, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;;;17.01.2022;40-ТУ-00348-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00348-2022;Сосуд (циркуляционный ресивер ZL-2,5) порядковый № 0896, регистрационный № 66756, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-4;;;17.01.2022;40-ТУ-00349-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-00349-2022;Сосуд (линейный ресивер ZL-4) порядковый № 0898, регистрационный № 66755, эксплуатируемый АО Хладокомбинат «Заречный»
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;;66112;;25.06.2020;40-ТУ-02069-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-02069-2020;"техническое устройство сосуд АХУ (ресивер РДВ-3,5) заводской № 66112, регистрационный № 66743, эксплуатируемый ОАО Хладокомбинат ""Заречный""."
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;0895;;20.12.2017;40-ТУ-06786-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06786-2017;сосуд АХУ (циркуляционный ресивер ZL-2,5) заводской № 0895, регистрационный № 66751
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-4;0898;;20.12.2017;40-ТУ-06787-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06787-2017;сосуд АХУ (линейный ресивер ZL-4) заводской № 0898, регистрационный № 66755
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;0896;;20.12.2017;40-ТУ-06788-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06788-2017;сосуд АХУ (циркуляционный ресивер ZL-2,5) заводской № 0896, регистрационный № 66756
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;;830;;20.12.2017;40-ТУ-06789-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06789-2017;сосуд АХУ (дренажный ресивер РД-3,5) заводской № 830, регистрационный № 66754
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;0897;;20.12.2017;40-ТУ-06791-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06791-2017;объекте сосуд АХУ (дренажный ресивер ZL-2,5) заводской № 0897, регистрационный № 66753
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;ZL-2,5;0894;;20.12.2017;40-ТУ-06796-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06796-2017;сосуд АХУ (циркуляционный ресивер ZL-2,5) заводской № 0894, регистрационный № 66750
5258000780;"ОАО Хладокомбинат ""Заречный""";ресивер;;832;;20.12.2017;40-ТУ-06798-2017;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Ремсервис"" (ИНН 5249056184)";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-06798-2017;сосуд АХУ (линейный ресивер РД-3,5) заводской № 832, регистрационный № 66752
