nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
43-ТУ-286011-2023;16.01.2023;1658008723;"ПАО ""КАЗАНЬОРГСИНТЕЗ""";Компрессор центробежный горизонтальный ХТМФ-235М (зав.№ 68014, техн.№ 4);ТУ;1661021756;"ЗАО ""ДИНАМИКА""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-286011-2023;https://monitor-pb.ru/customer/1658008723
43-ТУ-291553-2023;21.03.2023;1658008723;"ПАО ""КАЗАНЬОРГСИНТЕЗ""";Компрессор поршневой АКФВ-20 (зав.№345, техн.№ 18/I);ТУ;1661021756;"ЗАО ""ДИНАМИКА""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-291553-2023;https://monitor-pb.ru/customer/1658008723
48-ТУ-68987-2021;20.12.2021;1106014140;"ООО ""ЛУКОЙЛ-Коми"" (ИНН 1106014140)";"Компрессор QT15DT1500101, зав.№ 20040804-0122, КЦДНГ №1 ""Инзырей"" NATCO УПСВ";ТУ;5948017558;"ООО ""НПД""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-68987-2021;https://monitor-pb.ru/customer/1106014140
48-ТУ-68991-2021;20.12.2021;1106014140;"ООО ""ЛУКОЙЛ-Коми"" (ИНН 1106014140)";"Компрессор QT15DT1500101, зав.№ 20040804-0123, КЦДНГ №1 ""Инзырей"" NATCO УПСВ";ТУ;5948017558;"ООО ""НПД""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-68991-2021;https://monitor-pb.ru/customer/1106014140
49-ТУ-24210-2023;12.04.2023;5612002469;"АО ""ОРЕНБУРГНЕФТЬ""";компрессор 4-ВУ1-5/9М4, зав. № 120133786;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-24210-2023;https://monitor-pb.ru/customer/5612002469
49-ТУ-30004-2023;28.04.2023;5603048611;"ООО ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";компрессор QMB GACA31A, зав. № C 941105;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-30004-2023;https://monitor-pb.ru/customer/5603048611
49-ТУ-30008-2023;28.04.2023;5603048611;"ООО ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";компрессор 4ВУ1-5/9М42, зав. № 0303024;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-30008-2023;https://monitor-pb.ru/customer/5603048611
49-ТУ-50853-2023;13.07.2023;5603048611;"ООО ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";компрессор 4ВУ1-5/9М2 зав. № 99125102;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-50853-2023;https://monitor-pb.ru/customer/5603048611
49-ТУ-51218-2023;14.07.2023;5603048611;"ООО ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";компрессор 4ВУ1-5/9М2 зав. № 49020702;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-51218-2023;https://monitor-pb.ru/customer/5603048611
49-ТУ-66886-2023;11.09.2023;5612002469;"АО ""ОРЕНБУРГНЕФТЬ""";компрессор ECOAIR D31 зав. № 0609-5-83;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-66886-2023;https://monitor-pb.ru/customer/5612002469
49-ТУ-66887-2023;11.09.2023;5612002469;"АО ""ОРЕНБУРГНЕФТЬ""";компрессор ECOAIR D31 зав. № 0609-5-82;ТУ;1828007529;"ООО ""НЕДРА"" (ИНН 1828007529)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-66887-2023;https://monitor-pb.ru/customer/5612002469
51-ТУ-50957-2022;05.09.2022;6451114900;"ПАО ""САРАТОВСКИЙ НПЗ""";техническое устройство «Поршневой компрессор типа 5Г-600/42-60, поз. ПК-2»;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-50957-2022;https://monitor-pb.ru/customer/6451114900
53-ТУ-05300-2023;16.02.2023;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Поршневой компрессор Tg2S3K 200/380 технологический 8/01-1;ТУ;6312086734;"ООО ""ПЭБ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05300-2023;https://monitor-pb.ru/customer/6320005915
53-ТУ-11057-2023;12.04.2023;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Водокольцевой компрессор технологический № В-120А, Цех№ 38, корпус 912;ТУ;6312086734;"ООО ""ПЭБ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11057-2023;https://monitor-pb.ru/customer/6320005915
53-ТУ-11058-2023;12.04.2023;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Водокольцевой компрессор технологический № В-120В, Цех№ 38, корпус 912;ТУ;6312086734;"ООО ""ПЭБ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11058-2023;https://monitor-pb.ru/customer/6320005915
53-ТУ-20159-2021;11.11.2021;6319002765;"ООО ""Иннэкс""";Поршневой компрессор марки SMC 108L LP зав. № 101045;ТУ;6319100924;"ООО ""УПЦ САМАРАГОСЭНЕРГОНАДЗОРА""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20159-2021;https://monitor-pb.ru/customer/6319002765
53-ТУ-20623-2019;29.10.2019;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Поршневой компрессор 2ГМ 4-24/9, техн. № 101/1, зав. № б/н;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20623-2019;https://monitor-pb.ru/customer/6323049893
53-ТУ-43457-2022;21.06.2022;6315376946;"ПАО ""Т ПЛЮС""";Воздухосборник компрессора электрического цеха, рег.№ Э-013;ТУ;6311173198;"ООО ""ВЕКТОР ПЛЮС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-43457-2022;https://monitor-pb.ru/customer/6315376946
58-ТУ-17773-2021;27.05.2021;8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор поршневой 4ГМ2,5-10/251, зав.№52, принадлежащий НГДУ «Быстринскнефть» ПАО «Сургутнефтегаз»;ТУ;8605020617;"ООО ""АЛЬЯНСЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-17773-2021;https://monitor-pb.ru/customer/8602060555
19-ТУ-07788-2022;29.04.2022;7802071707;"АО ""КОМПРЕССОР""";"Заключение № 17г-22 экспертизы промышленной безопасности технического устройства, применяемого на опасном производственном объекте рег. № А19-02083-0003 (III класс опасности): Внутрикотельный газопровод и оборудование ГРУ в здании котельной АО ""Компрессор"" по адресу: 194044, г. Санкт-Петербург, Б. Сампсониевский пр., д. 64, лит Ж.";ТУ;7826741679;"ООО ""НПО КОТЛОТЕХНИКА""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-07788-2022;https://monitor-pb.ru/customer/7802071707
62-ЗС-02518-2021;09.02.2021;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение – технологический трубопровод «Линия нагнетания II ступени компрессора А-103. Линия нагнетания II ступени и всасывания III ступени бустерного компрессора А-103, рег. № П20-86», применяемое на опасном производственном объекте ООО «Томскнефтехим»;ЗС;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%97%D0%A1-02518-2021;https://monitor-pb.ru/customer/7017075536
62-ЗС-03586-2021;19.02.2021;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение – технологический трубопровод «Линия нагнетания II ступени компрессора А-103. Линия нагнетания II ступени и всасывания III ступени бустерного компрессора А-103», рег. № П20-86, применяемое на опасном производственном объекте ООО «Томскнефтехим»;ЗС;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%97%D0%A1-03586-2021;https://monitor-pb.ru/customer/7017075536
19-ЗС-03465-2022;24.02.2022;7802071707;"АО ""КОМПРЕССОР""";Заключение экспертизы промышленной безопасности зданий и сооружений на опасном производственном объекте, предназначенных для осуществления технологических процессов, хранения сырья или продукции, перемещения людей и грузов, локализации и ликвидации последствий аварий: Здания корпуса №3 АО «Компрессор» по адресу: Санкт-Петербург, Большой Сампсониевский пр., д. 64, лит. В;ЗС;7812008768;"ООО ""ЭСТе""";не в полной мере;https://monitor-pb.ru/conclusion/19-%D0%97%D0%A1-03465-2022;https://monitor-pb.ru/customer/7802071707
06-ТУ-11759-2024;23.08.2024;3127000021;"АО ""Комбинат КМАруда""";техническое устройство компрессор воздушный винтовой Gardner Denver ESМ 5/10 инвентарный № 703533;ТУ;3127507622;"ООО ИЦПДИЭ ""КМАЭКСПЕРТИЗА""";соответствует;https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-11759-2024;https://monitor-pb.ru/customer/3127000021
41-ТУ-03932-2020;05.02.2020;0268004714;"АО ""СНХЗ""";Трубопровод обвязки межступенчатых холодильников компрессоров №8,9 рег. №72/1, цех Д-5-6.;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03932-2020;https://monitor-pb.ru/customer/0268004714
41-ТУ-03942-2020;05.02.2020;0268004714;"АО ""СНХЗ""";Трубопровод обвязки межступенчатых холодильников компрессоров №8,9 рег. №72/2, цех Д-5-6.;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03942-2020;https://monitor-pb.ru/customer/0268004714
41-ТУ-03947-2020;05.02.2020;0268004714;"АО ""СНХЗ""";Трубопровод обвязки межступенчатых холодильников компрессоров №8,9 рег. №72/3, цех Д-5-6.;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03947-2020;https://monitor-pb.ru/customer/0268004714
46-ТУ-15487-2024;06.03.2024;1831034040;"ПАО ""УДМУРТНЕФТЬ"" ИМ. В.И. КУДИНОВА";Компрессор С416М, зав. №153, инв. № 011201000062375;ТУ;1828017887;"ООО ""СПЕЦТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-15487-2024;https://monitor-pb.ru/customer/1831034040
