inn;predpriyatie
3527009170;"СПК &quot;Сокольский мясокомбинат&quot;"
3527018425;"ООО &quot;СМК&quot; (ИНН 3527018425)"
3525294892;"ООО ПК &quot;Вологодский хладокомбинат&quot;"
6154023009;"ПАО ТКЗ &quot;КРАСНЫЙ КОТЕЛЬЩИК&quot;"
6152001056;"АО &quot;НПП КП &quot;КВАНТ&quot;"
3442068160;"ООО&quot;ВОЛГАНЕФТЕМАШ&quot;"
3435038654;"ООО &quot;КОМПАНИЯ ВЕРЕСК&quot;"
5261064047;"АО &quot;ФНПЦ &quot;ННИИРТ&quot;"
0220023187;"ООО &quot;ММК&quot; (ИНН 0220023187)"
0268070611;"МБУ &quot;РСУ ДОР&quot; Г.СТЕРЛИТАМАК"
0277137012;"ООО &quot;УЗТМ&quot; (ИНН 0277137012)"
2128002220;"АО &quot;ЧУВАШТОРГТЕХНИКА&quot;"
1833016656;"АУ УР &quot;Ледовый дворец &quot;Ижсталь&quot;&quot;"
1827003433;"ЗАО &quot;Сарапульский Дрожжепивзавод&quot;"
7718808870;"ООО &quot;АВТОКОТЕЛЬНАЯ&quot;"
4312128282;"ООО КЧЗ &quot;АГРОХИМИКАТ&quot;"
3802018015;"ООО &quot;УГРК&quot;"
5906042295;"ООО &quot;ТЕПЛО-М&quot;"
5908019319;"ООО &quot;НПП СИНТЕЗ&quot;"
7326034174;"ООО &quot;Ульяновский хладокомбинат&quot;"
7707727918;"ООО &quot;УРАЛМАШ НГО ХОЛДИНГ&quot;"
9909052637;"ФК &quot;Нэйборз Дриллинг Интернэшнл Лимитед&quot;"
7411002504;"ООО &quot;СИГМА&quot; (ИНН 7411002504)"
8603083805;"АО &quot;НРС&quot;"
5433156783;"ООО  &quot;Сельснаб&quot;"
7017143810;"ООО &quot;Современные источники света&quot;"
2452034898;"АО &quot;РЕШЕТНЁВ&quot;"
6623032604;"ООО &quot;Тагильское пиво&quot;"
2722088329;"ООО &quot;ГАЗЭНЕРГОСЕТЬ ДАЛЬНИЙ ВОСТОК&quot;"
2536161532;"ОАО &quot;Электрический транспорт&quot;"
4107000931;"ООО  &quot;Кристалл&quot;"
4109002892;"ООО &quot;Дельта-Фиш, Лтд.&quot;"
4101155150;"ООО &quot;Аквамарин&quot; (ИНН 4101155150)"
4106004877;"ООО &quot;СКИТ&quot; (ИНН 4106004877)"
4109002780;"ООО &quot; Устькамчатрыба&quot;."
4908000718;"ПАО &quot;КОЛЫМАЭНЕРГО&quot;"
6518005270;"ООО ПКФ &quot;Южно-Курильский рыбокомбинат&quot;"
1658073183;"ООО &quot;ОПУ-30&quot;"
7721024875;"ОАО &quot;МОЗ ВНИИМЕТМАШ&quot;"
4632221298;"ООО &quot;РЯЗЦВЕТМЕТ&quot;"
6234192764;"ООО &quot;Рязанский хладокомбинат&quot;"
3125007871;"ОАО &quot;Белмолпродукт&quot;"
4632034837;"ООО &quot;Бизнес-Центр&quot;"
7116145470;"ООО &quot;Новомосковский хлор&quot;"
3661080681;"ООО ХК &quot;Мебель Черноземья&quot;"
0277084875;"ООО &quot;ИНГОЛЬФ&quot;"
4706036863;"ООО &quot;ДУБРОВСКАЯ ТЭЦ&quot;"
1101300531;"АО &quot;Сыктывкарпиво&quot;"
2983009240;"ООО &quot;ВАРАНДЕЙСКИЙ ТЕРМИНАЛ&quot;"
5190132763;"ООО &quot;ТПК Севрыба&quot;"
6166053689;"ООО &quot;РОСТОВСКИЙ ПРЕССОВО-РАСКРОЙНЫЙ ЗАВОД&quot;"
6154001478;"ООО &quot;Лемакс&quot;"
2312018180;"ЗАО &quot;КУБАНЬОПТПРОДТОРГ&quot;"
2321003134;"АО &quot;СЫРКОМБИНАТ &quot;ТИХОРЕЦКИЙ&quot;"
2321003688;"АО &quot;МЯСОКОМБИНАТ &quot;ТИХОРЕЦКИЙ&quot;"
2353018969;"ООО &quot;НЕСТЛЕ КУБАНЬ&quot;"
3665000165;"АО &quot;Завод ЖБК&quot;"
3808229774;"ООО &quot;БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ&quot;"
8203002223;"ООО &quot;ВОСТОЧНЫЙ БЕРЕГ&quot;"
0265044123;"ООО НПК &quot;БАРС&quot;"
5042120394;"АО &quot;ФНПЦ &quot;НИИ прикладной химии&quot;"
1841019724;"ООО &quot;ИЦ &quot;Спецпроект&quot;"
1828017492;"ООО &quot;Воткинский мясокомбинат&quot;"
1809000278;"АО &quot;Игринский мясокомбинат&quot;"
4345000224;"АО &quot;Вятич&quot;"
5905016951;"ООО &quot;СОДА - ХЛОРАТ&quot;"
5602010485;"ООО &quot;Бугурусланнефть&quot;"
641200061766;ИП Ермолаева В. С.
6453119615;"АО &quot;НПП &quot;Алмаз&quot;"
7303005071;"АО &quot;УКБП&quot;"
4632108888;"ООО &quot;БОНИСТРОЙ&quot;"
6317088693;"ООО &quot;СТК &quot;Фарт&quot;"
3459071788;"&quot;ООО &quot;НП-Групп&quot;"
6372004310;"ООО &quot;А-95&quot;"
6345000958;"АО &quot;ЖСМ&quot;"
4206007303;"ОАО &quot;Кемеровский хладокомбинат&quot;"
2801151728;"ООО &quot;БРМЗ&quot; (ИНН 2801151728)"
1435028701;"ПАО &quot;Якутскэнерго&quot;"
2536209872;"ООО &quot;МАКРО&quot;"
2537009770;"ОАО &quot;Владморрыбпорт&quot;"
2536119058;"ООО &quot;РыбХолодТорг&quot;"
2540062164;"ООО &quot;Востоктехнология&quot;"
2537050120;"ООО &quot;ХладПортРесурс&quot;"
2508051859;"ООО РПК &quot;Рыбацкий путь&quot;"
4108002681;"ООО &quot; Рыбхолкам&quot;"
6513001561;"ООО &quot;Спецавтотранспорт&quot;"
7711037272;"ОАО &quot;ИКМА&quot;"
5075011400;"ЗАО &quot;МКП&quot;"
7710066231;"ФГУП &quot;Государственный научный центр &quot;Научно-исследовательский институт органичес"
5007039750;"ООО &quot;Фонте Аква&quot;"
5045060023;"ООО &quot;ЖЗКМ&quot;"
5038043482;"ООО &quot;РЫБФЛОТХОЛОД&quot;"
6227007682;"ООО &quot;РН-Смазочные материалы&quot;"
7107067410;"ОАО &quot;Тулэнергоремонт&quot;"
7826691266;"ООО &quot;САФ-НЕВА&quot;"
4810000334;"ООО &quot;КМЗ&quot; (ИНН 4810000334)"
6812000213;"ОАО &quot;МПК &quot;Первомайский&quot;"
7606051253;"ООО &quot;ПКФ &quot;СВИФТ&quot;"
7609002208;"ЗАО &quot;Атрус&quot;"
7601000640;"ПАО &quot;АВТОДИЗЕЛЬ&quot; (ЯМЗ)"
3900000390;"ФГУП &quot;КМРП&quot;"
5321094384;"ОАО &quot;ВНМД&quot;"
7721559817;"ООО &quot;АМИЛКО&quot;"
6143080950;"ООО &quot;ВКДП&quot;"
6154105808;"ОАО &quot;325 АРЗ&quot;"
2310057787;"ООО &quot;ТД-ХОЛДИНГ&quot;"
2320005379;"АО &quot;СОЧИХОЛОД&quot;"
0705000017;"АО &quot;Терекалмаз&quot;"
3017037981;"МУП Г. АСТРАХАНИ &quot;АСТРВОДОКАНАЛ&quot;"
2634011101;"ОАО &quot;СТАВРОПОЛЬСКИЙ ПИВЗАВОД&quot;"
3019007767;"ООО &quot;Холодильник Володарский&quot;"
3442117699;"АО &quot;ВМЗ КО&quot;"
5259008239;"ОАО &quot;Оргсинтез&quot;"
5247046110;"ООО &quot;ВМЗ-Техно&quot;"
5249072161;"ООО &quot;Корунд&quot;"
0270007293;"АО &quot;НПФ &quot;Башкирская золотодобывающая компания&quot;&quot;"
0268052524;"ООО &quot;Химремонт&quot;"
6670129804;"ОАО &quot;СЭГК&quot;"
1624011485;"ООО &quot;ТАТКАБЕЛЬ&quot;"
1659051506;"ООО &quot;ВОСТОК СОЛОД&quot;"
5906034720;"АО &quot;МЗ&quot;"
6606004727;"ОАО &quot;Птицефабрика &quot;Среднеуральская&quot;"
7445016047;ФКУ ИК-18 ГУФСИН России по Челябинской области
6501145128;"ООО &quot;КСА ДОЙТАГ РАША&quot;"
8904006547;"ООО &quot;ГАЗПРОМ НГХК&quot;"
5410028351;"ООО &quot;НЗХК-Энергия&quot;"
5530005927;"ООО &quot;Компур-Холод&quot;"
2224152765;"АО &quot;Барнаульская ТЭЦ-3&quot;"
2463222727;"ЗАО КХ &quot;ХЛАДКО&quot;"
7717609102;"АО &quot;АТОМСПЕЦТРАНС&quot;"
3851016846;"ООО ГПК &quot;НЕДРА&quot;"
7702322731;"АО &quot;БТС-МОСТ&quot;"
2537082058;"ООО &quot;ДВ Порт&quot;"
2540211602;"ООО &quot;АПК &quot;Славянский-2000&quot;"
2721083840;"ООО &quot;Востокрефсервис&quot;"
4101171514;"ООО &quot;Терминал &quot;Сероглазка&quot;&quot;"
6507000094;"СПК РК &quot;Дружба&quot;"
1641001303;"ОАО &quot;Чистопольский молочный комбинат&quot;"
3905614210;"ООО &quot;СОЮЗ-М&quot; (ИНН 3905614210)"
6166118985;"ООО &quot;НУФ&quot;"
9701039940;"АО &quot;ЦНИРТИ им. академика А.И.Берга&quot;"
7728423036;"АО &quot;МЗСС&quot;"
5042140104;"ООО &quot;ЗКК&quot; (ИНН 5042140104)"
6208007944;"ООО &quot;Серебрянский цементный завод&quot;"
4609004577;"ООО &quot;Гордость Провинции&quot;"
7118818266;"ООО &quot;ИП &quot;Щекиноазот&quot;"
2312196715;"ООО &quot;БЛАГО-ЭРТИЛЬ&quot;"
3618003708;"АО &quot;ОСК&quot;"
3607002244;"ФГКУ &quot;АТЛАНТ&quot;"
4825088660;"ООО &quot;Липецк Холод Логистик&quot;"
7728863750;"ООО &quot;КРИОГАЗ-ВЫСОЦК&quot;"
2901011347;"ОАО&quot;Хладокомбинат N2&quot;"
7816455333;"ООО &quot;БЛАГО-АРМАВИР&quot;"
2315153325;"ООО &quot;НМТ&quot; (ИНН 2315153325)"
2601000560;"ОАО &quot;МСЗА&quot;"
1649004948;"ООО &quot;Агропак - Татарстан&quot;"
1308080120;"ООО &quot;Вектор&quot; (ИНН 1308080120)"
9725032888;"ООО &quot;ЗАВОД &quot;ВЯТКА БЫТОВЫЕ СИСТЕМЫ&quot;"
5904654038;"ООО &quot;Пермский завод БИЭМ&quot;"
0570003606;"ООО &quot;ДАГНОТЕХ&quot;"
0277906606;"ООО &quot;ЗМТМ&quot;"
6402005881;"ООО &quot;АРКАДАКХЛЕБОПРОДУКТ&quot;"
6323044334;"ООО &quot;ПРОМКРИОГЕН&quot;"
6626002037;"АО &quot;Уралгидромедь&quot;"
4501003730;"ОАО &quot;Курганоблгаз&quot;"
4230002987;"ОАО &quot;ЮГМЗ&quot;"
7527009033;"ООО &quot;Золото Дельмачик&quot;"
7900000373;"АО &quot;БИРОБИДЖАНОБЛГАЗ&quot;"
9109007145;"ООО &quot;Карьер Мраморный&quot;"
9102004762;"ООО &quot;ТЭС-ТЕРМИНАЛ-1&quot;"
9102033428;"ООО &quot;Крымское Карьероуправление&quot;"
2635244194;"ГБУ СК &quot;СТАВАВТОДОР&quot;"
5019004390;Войсковая часть 56707
7811122323;"ООО &quot;Металл-групп&quot;"
1326227457;"ООО &quot;МОЛОКО&quot;"
6410973170;"ООО &quot;МТС Ершовская&quot;"
6372000185;"ОАО &quot;МУКОМОЛ&quot;"
7422029201;"ООО &quot;Бакальское рудоуправление&quot;"
2222798433;"ООО &quot;АПГ&quot;"
3804026910;"ЗАО &quot;ИХП&quot;"
9102002162;"ООО &quot;АВТОГАЗКОМПЛЕКТ-КРЫМ&quot;"
7704850751;"ООО &quot;ТЛК-БЭСТ&quot;"
6722036487;"ООО &quot;ВЗК&quot;"
3255502891;"ООО &quot;ГЭС Брянск&quot;"
7811001657;"ЗАО &quot;ЛЕНТЕХГАЗ&quot;"
5321092250;"ООО &quot;Дирол Кэдбери&quot;"
5190062890;"ООО &quot;МОРОЗКО&quot; (ИНН 5190062890)"
6134001649;"ОАО  &quot;Тацинский молочный завод&quot;"
2312028816;"ЗАО &quot;КУБАНЬТЕХГАЗ&quot;"
0561047847;"ООО ПЖТ &quot;Желдортранс&quot;"
2259007350;"ООО &quot;ППЗ&quot; (ИНН 2259007350)"
1911008510;"ООО &quot;ШИРАРАЙГАЗ&quot;"
1435142972;"АО &quot;Сахатранснефтегаз&quot;"
1428003978;"ООО СА &quot;Золото Ыныкчана&quot;"
7709451158;"ООО &quot;ТСУ-15&quot;"
9109012642;"ООО &quot;Ульяновские известняки&quot;"
6027019867;"АО &quot;ПСКОВСКИЙ ГОРМОЛЗАВОД&quot;"
5406192366;"АО &quot;Сибантрацит&quot;"
4211014419;"ООО &quot;Участок &quot;Коксовый&quot;&quot;"
7536047109;"ООО &quot;ТАЛАТУЙСКОЕ&quot;"
9909016357;"НФК &quot;Салым Петролеум Девелопмент Н.В.&quot;"
6932000159;"ОАО &quot;Максатихинский маслодельный завод&quot;"
4003033040;"ООО &quot;НЛМК-Калуга&quot;"
0276041928;"ООО  фирма &quot;Спецоснастка МК&quot;"
1656003409;"ФКП &quot;ГосНИИХП&quot;"
6445011093;"ООО &quot;ПУГАЧЕВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ&quot;"
6682014325;"ООО &quot;Энергопрайд&quot;"
2207000339;"ОАО &quot;Восход&quot; Каменский мясокомбинат"
2238000152;"ЗАО &quot;Волчихинский пивзавод&quot;"
2264012718;"ООО &quot;Антоньевский пивзавод&quot;"
4221019938;"ООО &quot;УМГШО&quot;"
7714015735;"АО &quot;МЕЛЬКОМБИНАТ №3&quot;"
5050094959;"ООО &quot;Царицыно Эталон&quot;"
1215133411;"ООО &quot;СоЛЮД&quot;"
7328039227;"ЗАО &quot;Газнефтесервис&quot;"
6454042588;"АО &quot;НК СНГ&quot;"
2221024324;"ОАО &quot;АЛТАЙКРАЙГАЗСЕРВИС&quot;"
4205001919;"АО &quot;Кузбассгазификация&quot;"
9110009115;"АО &quot;СМЗ &quot;Прогресс&quot;"
5700000020;"АО &quot;ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ ОРЕЛ&quot;"
2309154994;"ООО &quot;КРИПТОН&quot;"
051402263500;Ашурбекова С. А.
2635083973;"ООО &quot;АГРО-СНАБ&quot;"
1308084238;"ООО &quot;Селянин&quot;"
7705016517;"ЗАО &quot;ЮУПК&quot;"
5602004322;"ООО &quot;БАЙТЕКС&quot;"
7207002582;"АО &quot;СГ СЕВЕР&quot;"
8904049068;"ООО &quot;НУБР&quot; (ИНН 8904049068)"
7536097029;"ООО &quot;УДОКАНСКАЯ МЕДЬ&quot;"
5321101835;"ООО &quot;ЕВРОГАЗ&quot; (ИНН 5321101835)"
3903005012;"АО &quot;Калининградрыба&quot;"
2723015482;"ОАО &quot;Дальтехгаз&quot;"
6509019679;"ООО &quot;Сахалинтехгаз&quot;"
1207007950;"ООО &quot;Птицефабрика Акашевская&quot;"
6501149588;"ОАО &quot;Сахалинэнергоремонт&quot; или ОАО &quot;СЭР&quot;"
5642023868;"ООО &quot;УРАЛЬСКИЙ БРОЙЛЕР&quot;"
4905001978;"АО &quot;СУСУМАНЗОЛОТО&quot;"
2801170255;"АО &quot;Амуруголь&quot;"
5433168404;"ООО &quot; Новосибирскоблгаз&quot;"
2828008348;"ООО &quot;ЗДП &quot;Дружба&quot;"
9204022834;"ООО &quot;СЕРВИСГАЗ&quot; (ИНН 9204022834)"
6683013677;"АО &quot;Мариинский прииск&quot;"
7707074137;"ФГУП &quot;ВНИИА&quot; (ИНН 7707074137)"
4345517573;"ООО &quot;НПО ЗАВОД ФУРАНОВЫХ СОЕДИНЕНИЙ&quot;"
1903025223;"ООО &quot;ПРОМГАЗЫ&quot;"
3817030791;"ООО &quot;ИЭР&quot;"
9308017740;"ООО &quot;ДМЗ&quot; (ИНН 9308017740)"
7734379787;"ООО &quot;Компания угольного машиностроения&quot;"
7743696750;"ЗАО &quot;Грасис&quot;"
3801077515;"ООО  &quot;ПГ &quot;Протон&quot;"
5906156140;"ООО &quot;ГСПГТ ПЕРМЬ&quot;"
2635042141;"ООО &quot;КИСЛОРОД ПЛЮС&quot;"
6439067450;"АО &quot;МЗ БАЛАКОВО&quot;"
5073007462;"ООО &quot;МИШЛЕН&quot;"
2456200024;"ООО &quot;ВС ЗМК&quot;"
7104002774;"ПАО &quot;КМЗ&quot; (ИНН 7104002774)"
5256049357;"ООО &quot;АВТОЗАВОДСКАЯ ТЭЦ&quot;"
0814043028;"ООО&quot;Предприятие &quot;Криосервис&quot;"
1901068920;"ООО &quot;Кислород&quot; (ИНН 1901068920)"
2808023556;"АО &quot;Коммунальные системы БАМа&quot;"
0708010126;"ООО &quot;Вита&quot; (ИНН 0708010126)"
3459001100;"ООО &quot;ПРОМГАЗЭНЕРГО&quot;"
2426005202;"ООО &quot;БОГОЛЮБОВСКОЕ&quot;"
3444015371;"АО &quot;ВОЛГОМЯСОМОЛТОРГ&quot;"
7224005872;"АО &quot;ПРОДО ТЮМЕНСКИЙ БРОЙЛЕР&quot;"
3233002454;"АО &quot;Брянскпиво&quot;"
5642022896;"ПАО &quot;Уральский бройлер&quot;"
7456053650;"ООО &quot;БАНТЕР СПГ МГН&quot;"
7723451304;"ООО &quot;ГК &quot;СИНЕРГИЯ&quot;"
2259002376;"АО &quot;СИБИРЬ-ПОЛИМЕТАЛЛЫ&quot;"
2315995868;"ООО &quot;НОВОРОССИЙСКИЙ ПРОКАТНЫЙ ЗАВОД&quot;"
1655428423;"ООО &quot;ТАИФ-СМ&quot;"
7706798962;"ООО &quot;ЛМФ РУС&quot;"
3327112205;"ООО &quot;ДИС&quot; (ИНН 3327112205)"
7116019123;"ООО &quot;ПОЛИПЛАСТ НОВОМОСКОВСК&quot;"
7707289870;"ООО &quot;ТОННЕЛЬ-2001&quot;"
7725646034;"ООО &quot;ГАЗПРОМ ДОБЫЧА ШЕЛЬФ ЮЖНО-САХАЛИНСК&quot;"
1900000171;"ОАО &quot;Абаканский хладокомбинат&quot;"
3811072690;"ООО &quot; СИБИРСКИЙ ЭЛЕМЕНТ&quot;"
7702637202;"ООО &quot;Хауден&quot;"
6168000273;"ОАО &quot;РГНС&quot;"
2302042392;"ООО &quot;АГНС&quot;"
6608005130;"АО &quot;Екатеринбурггаз&quot;"
2308128110;"ООО &quot;ИЛЬСКИЙ НПЗ&quot;"
2460066149;"ООО &quot;Газпром геологоразведка&quot;"
5604009492;"ЗАО &quot;Уральский бройлер&quot;"
3912005795;"ГУП &quot;Калининградский янтарный комбинат&quot;"
1901071520;"ООО &quot;Хакасмедкислород&quot;"
6314000639;"ОАО &quot;Куйбышевский НПЗ&quot;"
2632086214;"ООО &quot;ТЕХЭКСПЕРТ КМВ&quot;"
3915000805;"ЗАО &quot; ЛАДУШКИНСКОЕ&quot;"
2315002069;"ЗАО &quot;ПИНО&quot;"
5708006707;"ООО &quot;АПК Юность&quot;"
2513001797;"ФГКУК &quot;Арктика&quot; Управления Федерального агентства по государственным резервам по"
7017259981;"ООО &quot;Комплект Сервис&quot;"
3912013210;"АО &quot;КАЛИНИНГРАДСКИЙ ЯНТАРНЫЙ КОМБИНАТ&quot;"
2463201580;"ООО НПО &quot;СИБЭРА&quot;"
1105004639;"АО &quot;ННК-Печоранефть&quot;"
2717017562;"АО &quot;ОРК&quot;"
5636004923;"ООО &quot;Терминал&quot; (ИНН 5636004923)"
2710001186;"АО &quot;Ургалуголь&quot;"
2717015290;"ООО &quot;Правоурмийское&quot;"
2501001009;"ОАО &quot;Аскольд&quot;"
5250044835;"ООО &quot;Эр Ликид Кстово&quot;"
1650350325;"ООО &quot;АГРОСИЛА-МОЛОКО&quot;"
0547003781;"ОАО &quot;Концерн КЭМЗ&quot;"
6315643246;"ООО &quot;Линде Инжиниринг Рус&quot;"
6674339062;"ООО &quot;АМК&quot; (ИНН 6674339062)"
2460220440;"АО &quot;КРАСНОЯРСККРАЙГАЗ&quot;"
6167087320;"ООО &quot;Ростгаз&quot;"
8604025355;"ООО &quot;СЕРВИС ЦЕНТР ЭПУ&quot;"
7104524957;"ООО &quot;Первомайский завод ЖБИ&quot;"
7717125479;"АО &quot;Комнедра&quot;"
5838013374;"АО &quot;ФНПЦ &quot;ПО &quot;СТАРТ&quot; ИМ. М.В. ПРОЦЕНКО&quot;"
4222013689;"ООО &quot;ШАХТА &quot;АЛАРДИНСКАЯ&quot;"
3304016777;"ООО &quot;ТехноКварц&quot;"
7804040302;"ОАО &quot;МЗ &quot;АРСЕНАЛ&quot;"
2224148021;"ООО &quot;Юг Сибири&quot;"
6003007333;"ООО &quot;ГРЗ&quot;"
6615011311;"ООО &quot;АВТ-Урал&quot;"
4205003585;"ООО &quot;Шахта &quot;Бутовская&quot;"
6027087112;"ООО &quot;ПСКОВ ГАЗ&quot;"
4029032450;"АО &quot;КЗ &quot;Ремпутьмаш&quot;"
5607142887;"ООО &quot;ЛГН&quot;"
