inn;predpriyatie;sayt;chto_naydeno;znachenie;chelovek;dolzhnost;ssylka;citata;prinadlezhnost_sayta
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;почта;metal-fox@mail.ru;;;https://ao-pobedit.ru/contact;"ООО «Торговая компания «Инструментальные заводы» 214000, г. Смоленск, ул. Ленина, д. 13А, офис 77; E-mail: metal-fox@mail.ru 7. ООО «Пром-Инжиниринг» 603028, г. Нижний Новгород, ул. Вязниковская, д.38, офис 7 Тел/факс: (831) 423-";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;почта;b2b@instrumentgroup.ru;;;https://ao-pobedit.ru/contact;г» 603028, г. Нижний Новгород, ул. Вязниковская, д.38, офис 7 Тел/факс: (831) 423-53-04 доб. 394 E-mail: b2b@instrumentgroup.ru Остались вопросы? Вы можете написать нам. Ваше имя: Ваш номер телефона: Ваш E-mail: Ваше сообщение:;
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672769060;;;https://ao-pobedit.ru/contact;"Документация Контакты Контактная информация: Приемная генерального директора Тел. 8 (8672) 76-91-09; Факс 8 (8672) 76-90-60; E-mail: pobedit@osetia.ru Дирекция Генеральный директор - Чельдиев Руслан Борисович Тел. 8 (8672) 53-41";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672534151;;;https://ao-pobedit.ru/contact;"8672) 76-90-60; E-mail: pobedit@osetia.ru Дирекция Генеральный директор - Чельдиев Руслан Борисович Тел. 8 (8672) 53-41-51; E-mail: pobedit@osetia.ru Главный бухгалтер - Чеджемова Лариса Магомедовна Тел. 8 (8672)76-41-59; E-mail";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672764159;;;https://ao-pobedit.ru/contact;"ч Тел. 8 (8672) 53-41-51; E-mail: pobedit@osetia.ru Главный бухгалтер - Чеджемова Лариса Магомедовна Тел. 8 (8672)76-41-59; E-mail: pobedit@osetia.ru Технический директор - Морозов Игорь Валерьевич Тел. 8 (8672) 54-03-52; E-mail";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540352;;;https://ao-pobedit.ru/contact;"вна Тел. 8 (8672)76-41-59; E-mail: pobedit@osetia.ru Технический директор - Морозов Игорь Валерьевич Тел. 8 (8672) 54-03-52; E-mail: morigor@rambler.ru Директор по общим вопросам - Карапетов Эдуард Сергеевич Тел. 8 (8672) 76-72-90";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672767290;;;https://ao-pobedit.ru/contact;"8 (8672) 54-03-52; E-mail: morigor@rambler.ru Директор по общим вопросам - Карапетов Эдуард Сергеевич Тел. 8 (8672) 76-72-90; E-mail: pobedit@osetia.ru Главный механик завода - Калаев Олег Кириллович Тел. 8 (8672) 76-93-27; E-mail";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672769327;;;https://ao-pobedit.ru/contact;"ич Тел. 8 (8672) 76-72-90; E-mail: pobedit@osetia.ru Главный механик завода - Калаев Олег Кириллович Тел. 8 (8672) 76-93-27; E-mail: pobedit-ogm@mail.ru Главный металлург - Плиев Алан Юрьевич Тел. 8 (8672)- 76-83-90; E-mail: pobe";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672768390;;;https://ao-pobedit.ru/contact;"ириллович Тел. 8 (8672) 76-93-27; E-mail: pobedit-ogm@mail.ru Главный металлург - Плиев Алан Юрьевич Тел. 8 (8672)- 76-83-90; E-mail: pobedit@osetia.ru Главный энергетик - Прокопович Олег Борисович Тел. 8 (8672) 54-03-85; E-mail:";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540385;;;https://ao-pobedit.ru/contact;"вич Тел. 8 (8672)- 76-83-90; E-mail: pobedit@osetia.ru Главный энергетик - Прокопович Олег Борисович Тел. 8 (8672) 54-03-85; E-mail: pobeditenerg@mail.ru Руководители служб Начальник финансового отдела - Джикаева Фатима Хетаговна";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672649588;;;https://ao-pobedit.ru/contact;"il: pobeditenerg@mail.ru Руководители служб Начальник финансового отдела - Джикаева Фатима Хетаговна Тел. 8 (8672) 64-95-88; E-mail: fatima-d@km.ru Начальник отдела экономики и труда Тел. 8 (8672) 76-82-40; Отдел материально-тех";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672768240;;;https://ao-pobedit.ru/contact;"Фатима Хетаговна Тел. 8 (8672) 64-95-88; E-mail: fatima-d@km.ru Начальник отдела экономики и труда Тел. 8 (8672) 76-82-40; Отдел материально-технического снабжения Начальник отдела материально-технического снабжения – Мальдзиго";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540323;;;https://ao-pobedit.ru/contact;"еского снабжения Начальник отдела материально-технического снабжения – Мальдзигова Марина Гайозовна Тел.: 8 (8672) 54-03-23; E-mail: mmaldzigova@mail.ru Группа сырья, отходов производства, приборов КИП и А, химических реактивов:";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672547024;;;https://ao-pobedit.ru/contact;"спецодежды и защитных средств, бумажной продукции, канцелярских товаров: Бегизова Татьяна Эдуардовна Тел.: 8 (8672) 54-70-24; E-mail: tanyabegizova@mail.ru Группа металлопроката, подшипников, трубопроводной запорной арматуры, технол";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672598512;;;https://ao-pobedit.ru/contact;"mail: ma.dina.95@list.ru Коммерческий отдел Начальник коммерческого отдела – Атаев Игорь Бесланович Тел.: 8 (8672) 59-85-12; Факс: (8672) 54-03-69 E-mail: pobedit-ko@mail.ru Группа твердых сплавов: Попова Светлана Анатольевна Т";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540369;;;https://ao-pobedit.ru/contact;"оммерческий отдел Начальник коммерческого отдела – Атаев Игорь Бесланович Тел.: 8 (8672) 59-85-12; Факс: (8672) 54-03-69 E-mail: pobedit-ko@mail.ru Группа твердых сплавов: Попова Светлана Анатольевна Тел. 8 (8672) 54-70-26;";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672547026;;;https://ao-pobedit.ru/contact;"акс: (8672) 54-03-69 E-mail: pobedit-ko@mail.ru Группа твердых сплавов: Попова Светлана Анатольевна Тел. 8 (8672) 54-70-26; Плиева Людмила Романовна Тел. 8 (8672) 54-70-26; Збукарева Светлана Юрьевна Тел. 8 (8672) 54-03-68; Бах";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540368;;;https://ao-pobedit.ru/contact;"Тел. 8 (8672) 54-70-26; Плиева Людмила Романовна Тел. 8 (8672) 54-70-26; Збукарева Светлана Юрьевна Тел. 8 (8672) 54-03-68; Бахитова Галина Васильевна Тел. 8 (8672) 54-03-68; Группа тяжелых сплавов: Бароева Бела Хасановна Тел.";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78672540353;;;https://ao-pobedit.ru/contact;"Бахитова Галина Васильевна Тел. 8 (8672) 54-03-68; Группа тяжелых сплавов: Бароева Бела Хасановна Тел. 8 (8672) 54-03-53; Группа тугоплавких металлов: Мамниашвили Роксана Вадимовна Тел. 8 (8672) 54-03-53; Группа проката: Гу";
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;телефон;+78552534550;;;https://ao-pobedit.ru/contact;"linvest@rambler.ru 5. ООО «ТПФ Декарт» 423832, г. Набережные Челны, пр. Сююмбике, 21/33, 189; Тел/факс: (8552) 53-45-50; E-mail: dekart-05@mail.ru Сайт: www.dekartrt.ru 6. ООО «Торговая компания «Инструментальные заводы» 2";
1624008838;"АО ""Казанский МЭЗ""";http://kazanmez.ru;телефон;+78002015900;;;http://kazanmez.ru/;"АО КМЭЗ &#8212; АО ""Казанский жировой комбинат"" &#8212; О компании 8 800 201 59 00 Звонок по России бесплатный Обратный звонок RU О компании Продукция Сырье Транспортные услуги";
1644026144;"ООО ""Промышленная экология""";https://promecology.spb.ru;почта;info@promecology.spb.ru;;;https://promecology.spb.ru/;21 Время работы Пн - пт : 09:00 - 18:00 Подробнее Телефон +7 (921) 885-16-11 +7 (812) 454-56-27 E-mail info@promecology.spb.ru обратный звонок Поиск О компании Отзывы Вопрос-ответ Территориальный охват Гарантии Услуги;
1644026144;"ООО ""Промышленная экология""";https://promecology.spb.ru;почта;promeko.com@mail.ru;;;https://promecology.spb.ru/;Контакты Контакты Санкт-Петербург, проспект Девятого Января, 21 +7 (931) 955-04-08 +7 (812) 454-56-25 promeko.com@mail.ru , info@promecology.spb.ru Пн - пт : 09:00 - 18:00 Copyright © Промышленная экология в Санкт-Петербурге и;
1644026144;"ООО ""Промышленная экология""";https://promecology.spb.ru;телефон;+79319550408;;;https://promecology.spb.ru/;норм в Санкт-Петербурге и Ленобласти Санкт-Петербург, проспект Девятого Января, 21 Пн - пт : 09:00 - 18:00 +7 (931) 955-04-08 | +7 (812) 454-56-25 Обратный звонок О компании Отзывы Вопрос-ответ Территориальный охват Гаранти;
1644026144;"ООО ""Промышленная экология""";https://promecology.spb.ru;телефон;+78124545625;;;https://promecology.spb.ru/;рге и Ленобласти Санкт-Петербург, проспект Девятого Января, 21 Пн - пт : 09:00 - 18:00 +7 (931) 955-04-08 | +7 (812) 454-56-25 Обратный звонок О компании Отзывы Вопрос-ответ Территориальный охват Гарантии Услуги Проекты;
