inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;srok_do;status_sroka;sila;klass;istochnik;ssylka;citata
0258005638;"АО ""ПОЛИЭФ""";компрессор;D 123HG;D3081;;10.03.2022;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12641-2022;Мембранный компрессор марки D 123HG 5-16 техн. № 1PC-201C, зав. № D3081 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;PCV 438;;водород;06.09.2018;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-33234-2018;Трубопровод водорода от компрессора 504 до клапана PCV 438, рег.№ 1685-111 (Площадка производства АО «ПОЛИЭФ», корпус 111).
0258005638;"АО ""ПОЛИЭФ""";компрессор;32ВЦ-100-9М3;96007;;01.10.2018;31.12.2022;истёк;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-36309-2018;Центробежный компрессор марки 32ВЦ-100-9М3,техн. № К1/1-2, зав. № 96007 (Площадка производства АО «ПОЛИЭФ», Корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;D 123HG;D3079;;02.10.2020;31.12.2026;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-40248-2020;Мембранный компрессор марки D 123HG 5-16, техн. № 1PC-201A, зав. № D3079 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";компрессор;D 123HG;D3080;;02.10.2020;31.12.2026;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-40250-2020;Мембранный компрессор марки D 123HG 5-16, техн. № 1PC-201В, зав. № D3080 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";компрессор;;;;23.11.2020;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50482-2020;техническое устройство - Трубопровод нагнетания компрессора 504а (линия 4.5), рег. №1687-111 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";компрессор;VK32-3EX;8482;;19.12.2018;31.12.2023;истёк;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55536-2018;Центробежный компрессор марки VK32-3EX, техн. № 1ТС-201А, зав. № 8482 (Площадка производства АО «ПОЛИЭФ», энергосырьевое производство, корпус 112)
0258005638;"АО ""ПОЛИЭФ""";компрессор;VK32-3EX;8483;;19.12.2018;31.12.2023;истёк;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55562-2018;Центробежный компрессор марки VK32-3EX, техн. № 1ТС-201B, зав. № 8483 (Площадка производства АО «ПОЛИЭФ», энергосырьевое производство, корпус 112)
0258005638;"АО ""ПОЛИЭФ""";компрессор;32ВЦ-100/9М3;96007;;12.12.2022;31.12.2028;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-79017-2022;Центробежный компрессор типа 32ВЦ-100/9М3, поз. № К1/1-2, зав. № 96007 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;DSD 171/5;1003;воздух;02.02.2017;05.09.2022;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03728-2017;Винтовой компрессор сжатого воздуха для пневмотранспорта DSD 171/5 № 100403.20100, поз. 03 VM-1, зав. № 1003, цех № 3, корпус № 203
0258005638;"АО ""ПОЛИЭФ""";компрессор;DSD 171/5;1001;воздух;02.02.2017;05.09.2022;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03838-2017;Винтовой компрессор сжатого воздуха для пневмотранспорта DSD 171/5 № 100403.20100, поз. 01 VM-1, зав. № 1001, цех № 3, корпус № 203
0258005638;"АО ""ПОЛИЭФ""";компрессор;DSD 171/5;1002;воздух;07.02.2017;05.09.2022;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-04259-2017;Винтовой компрессор сжатого воздуха для пневмотранспорта DSD 171/5 № 100403.20100, поз. 02 VM-1, зав. № 1002, цех № 3, корпус № 203
0258005638;"АО ""ПОЛИЭФ""";компрессор;ХМ-1;ЕКМ2085;;14.02.2018;31.12.2023;истёк;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07703-2018;Винтовой компрессор типа RTHC Е3 холодильной машины TRANE, техн. ХМ-1, зав. № ЕКМ2085 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;VS-45GH-OL;88T-2287-2;;11.03.2022;31.12.2027;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-13162-2022;Поршневой компрессор марки VS-45GH-OL техн. № 1TC-210В, зав. № 88T-2287-2 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1РС-201С;;водород;02.04.2018;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-14023-2018;"Трубопровод сброса водорода из компрессора 1РС-201С в ""свечевую"" линию, рег.№ 689-111 (Площадка производства АО «ПОЛИЭФ», корпус 111)."
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1PC 201B;;водород;02.04.2018;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-14029-2018;Трубопровод сброса водорода из компрессора 1PC 201B в «свечевую» линию, рег.№ 687-111 (Площадка производства АО «ПОЛИЭФ», корпус 111).
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1РС-201А;;водород;23.04.2018;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-16288-2018;"Трубопровод сброса водорода из компрессора 1РС-201А в ""свечевую"" линию, рег.№ 693-111 (Площадка производства АО «ПОЛИЭФ», корпус 111)."
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;;;водород;09.11.2020;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47354-2020;Трубопровода водорода через влагоотделитель 502а на всас компрессора (линия Н2), рег. №1686-111 (Площадка производства АО «ПОЛИЭФ», корпус 111)
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1TC-201A;9199;;27.10.2021;31.12.2029;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-56090-2021;Холодильник газа турбодетандера компрессора 1TC-201A поз. 1TE-258A, зав. №9199, рег. №27И (Площадка производства АО «ПОЛИЭФ», корпус 112)
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1TC-201B;9200;;27.10.2021;31.12.2029;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-56096-2021;Холодильник газа турбодетандера компрессора 1TC-201B поз. 1TE-258B, зав. №9200, рег. №28И (Площадка производства АО «ПОЛИЭФ», корпус 112)
0258005638;"АО ""ПОЛИЭФ""";узел компрессор;1TC-201C;9201;;27.10.2021;23.05.2027;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-56100-2021;Холодильник газа турбодетандера компрессора 1TC-201C поз. 1TE-258C, зав. №9201, рег. №26И (Площадка производства АО «ПОЛИЭФ», корпус 112)
0258005638;"АО ""ПОЛИЭФ""";компрессор;2ВМ4-15/25СМ1;02001;;09.03.2022;31.12.2027;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12338-2022;техническое устройство - Поршневой компрессор марки 2ВМ4-15/25СМ1 техн. № К6/1-2, зав. № 02001 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;2ВМ4-15/25СМ1;02002;;09.03.2022;31.12.2027;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12341-2022;техническое устройство - Поршневой компрессор марки 2ВМ4-15/25СМ1 техн. № К6/1-1, зав. № 02002 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;32ВЦ-100/9М3;96008;;09.03.2022;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12568-2022;техническое устройство - Центробежный компрессор марки 32ВЦ-100/9М3 техн. № К1/1-3, зав. № 96008 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;32ВЦ-100/9М3;95005;;09.03.2022;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12571-2022;техническое устройство - Центробежный компрессор марки 32ВЦ-100/9М3 техн. № К1/1-1, зав. № 95005 (Площадка производства АО «ПОЛИЭФ», корпус 817)
0258005638;"АО ""ПОЛИЭФ""";компрессор;YD2-220G-OL;88Т-2295-1;;05.03.2022;31.12.2027;действует;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12136-2022;техническое устройство - Поршневой компрессор марки YD2-220G-OL техн. № 1РС-801, зав. № 88Т-2295-1 (Площадка производства АО «ПОЛИЭФ», корпус 107)
