inn;predpriyatie;kontakt;tip;vid;chelovek;istochnik;ssylka;kontekst
0323107142;"МУП ""ГОРОДСКИЕ МАРШРУТЫ""";+73012448247;телефон;диспетчерская;;обход сайта (3-я сессия);https://autobus03.ru/contact/;4445301] 44-53-01 Отдел снабжения [тел: +73012447210] 44-72-10 Диспетчерская служба [тел: +73012448247] 44-82-47 Контрактн
0323107142;"МУП ""ГОРОДСКИЕ МАРШРУТЫ""";+70124445301;телефон;номер предприятия;;обход сайта (3-я сессия);https://autobus03.ru/contact/;
0323107142;"МУП ""ГОРОДСКИЕ МАРШРУТЫ""";+73012440422;телефон;отдел кадров;;обход сайта (3-я сессия);https://autobus03.ru/contact/;тел: +73012445884] 44-58-84 Отдел доходов [тел: +73012467735] 46-77-35 Отдел кадров [тел: +73012440422] 44-04-22 Отдел кон
0323107142;"МУП ""ГОРОДСКИЕ МАРШРУТЫ""";+73012449910;телефон;приёмная;;обход сайта (3-я сессия);https://autobus03.ru/contact/;-04-30 Специалист по связям с общественностью [тел: +73012449711] 44-97-11 Приёмная [тел: +73012449910] 44-99-10 Бухгалтер
0323107142;"МУП ""ГОРОДСКИЕ МАРШРУТЫ""";mupgmuu03@mail.ru;почта;общая почта;;обход сайта (3-я сессия);http://autobus03.ru/;3012449711] 44-97-11 г. Улан-Удэ, проспект Автомобилистов, 3А [email: mupgmuu03@mail.ru] mupgmuu03@mail.ru
1101071049;"АО ""КОМИАВТОТРАНС""";+78212211314;телефон;отдел;;обход сайта (3-я сессия);http://komiavtotrans.ru/;нка условий труда Охрана труда Пресс-центр Новости СМИ о нас Пресс-служба «Горячая линия» +7 (8212) 21-13-14 О компании О компан
1101071049;"АО ""КОМИАВТОТРАНС""";+78212210191;телефон;приёмная;;обход сайта (3-я сессия);http://komiavtotrans.ru/page/about.contacts/;21 13 14 готовы проконсультировать Вас по вопросам работы предприятия. Телефон приёмной: 8 (8212) 21-01-91 E-mail: График рабо
1101071049;"АО ""КОМИАВТОТРАНС""";+78003003838;телефон;номер предприятия;;обход сайта (3-я сессия);http://komiavtotrans.ru/page/passazhiram.punkty_prodazh_l/;до 23:00 Круглосуточная горячая линия по вопросам покупки билетов на междугородные рейсы 8 800 300 38 38 --> О компании Купи
1101071049;"АО ""КОМИАВТОТРАНС""";info@komiavtotrans.ru;почта;общая почта;;обход сайта (3-я сессия);http://komiavtotrans.ru/;"нтакты Партнеры Сертификаты ""Горячая линия"" +7 (8212) 21-13-14 Email: info@komiavtotrans.ru © КОМИАВТОРАНС, 202"
1514010506;"ГАУ ""АЛАНИЯЛЕС""";+78673835897;телефон;номер предприятия;;обход сайта (3-я сессия);http://alaniales.ru/;"Ѕ Р РµРіРёРѕРЅР°Р»СЊРЅР°СЏ&nbsp; РґРёСЃРїРµС‚С‡РµСЂСЃРєР°СЏ СЃР»СѓР¶Р±Р° РўРµР»/С„Р°РєСЃ: (86738) 3-58-97 E-mail E-mail: РћР±"
1514010506;"ГАУ ""АЛАНИЯЛЕС""";+78001009400;телефон;номер предприятия;;обход сайта (3-я сессия);http://alaniales.ru/;"РѕРјРЅРёРє В«РђР»Р°РЅРёСЏР»РµСЃВ» РџСЂСЏРјР°СЏ Р»РёРЅРёСЏ Р»РµСЃРЅРѕР№ РѕС…СЂР°РЅС‹:&nbsp;8 (800) 100-94-00 &nbsp; div > .uk-pa"
1514010506;"ГАУ ""АЛАНИЯЛЕС""";alaniales@yandex.ru;почта;общая почта;;обход сайта (3-я сессия);;"я&nbsp; диспетчерская служба Тел/факс: (86738) 3-58-97 E-mail E-mail: alaniales@yandex.ru?subject=�Ÿ�¸Ñ�ÑŒÐ�Ð"
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926001;телефон;номер предприятия;;обход сайта (3-я сессия);http://ammoni.ru/;ля 2026 «Потомки Менделеева» узнали о самых востребованных специальностях «Аммония» [тел: +7 (85549) 2-60-01] +7 (85549) 2-60-01
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926008;телефон;приёмная;;обход сайта (3-я сессия);http://ammoni.ru/contacts;рия: [тел: +7 (85549) 2-60-77] +7 (85549) 2-60-77 Приёмная коммерческого директора: [тел: +7 (85549) 2-60-08] +7 (85549) 2-60-08
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554992044;телефон;отдел;;обход сайта (3-я сессия);http://ammoni.ru/contacts;] m_sales@ammoni.ru Отдел логистики: [тел: +7 (85549) 9-20-74] +7 (85549) 9-20-74 , [тел: +7 (85549) 9-20-44] +7 (85549) 9-20-44
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554992080;телефон;номер предприятия;;обход сайта (3-я сессия);http://ammoni.ru/contacts;549) 2-60-01 info@ammoni.ru 423650, а/я 26, РФ, Татарстан, г. Менделеевск, Промзона [тел: +7 (85549) 9-20-80] +7 (85549) 9-20-80
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926040;телефон;отдел;Астафьев Максим Андреевич;обход сайта (3-я сессия);http://ammoni.ru/contacts;7 (85549) 9-20-44] +7 (85549) 9-20-44 Отдел оборудования: [тел: Астафьев Максим Андреевич +7 (85549) 2-60-40 (вн. 4197)] Астафье
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554992000;телефон;приёмная;;обход сайта (3-я сессия);http://ammoni.ru/contacts;[тел: +7 (85549) 9-20-80] +7 (85549) 9-20-80 (факс) Приемная ООО «Менделеевсказот» [тел: +7 (85549) 9-20-00] +7 (85549) 9-20-00
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926077;телефон;номер предприятия;;обход сайта (3-я сессия);http://ammoni.ru/contacts;@ammoni.ru [тел: +7 (85549) 9-20-05] +7 (85549) 9-20-05 (факс) Контакты Канцелярия: [тел: +7 (85549) 2-60-77] +7 (85549) 2-60-77
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554992074;телефон;отдел;;обход сайта (3-я сессия);http://ammoni.ru/contacts;85549) 2-60-43 Email: [email: m_sales@ammoni.ru] m_sales@ammoni.ru Отдел логистики: [тел: +7 (85549) 9-20-74] +7 (85549) 9-20-74
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926054;телефон;отдел кадров;;обход сайта (3-я сессия);http://ammoni.ru/contacts;) 139-99-27 Email: [email: protection@ammoni.ru] protection@ammoni.ru Отдел кадров: [тел: +7 (85549) 2-60-54] +7 (85549) 2-60-54
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554992005;телефон;номер предприятия;;обход сайта (3-я сессия);http://ammoni.ru/contacts;ООО «Менделеевсказот» [тел: +7 (85549) 9-20-00] +7 (85549) 9-20-00 m_azot@ammoni.ru [тел: +7 (85549) 9-20-05] +7 (85549) 9-20-05
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+79631399927;телефон;мобильный;;обход сайта (3-я сессия);http://ammoni.ru/contacts;ru] Sharafutdinova.A@ammoni.ru По вопросам коррупционных проявлений и безопасности: [тел: +7 (963) 139-99-27] +7 (963) 139-99-27
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";+78554926043;телефон;отдел;;обход сайта (3-я сессия);http://ammoni.ru/contacts;коммерческого директора: [тел: +7 (85549) 2-60-08] +7 (85549) 2-60-08 Отдел продаж: [тел: +7 (85549) 2-60-43] +7 (85549) 2-60-43
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";protection@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;пасности: [тел: +7 (963) 139-99-27] +7 (963) 139-99-27 Email: [email: protection@ammoni.ru] protection@ammoni.
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";astafev.m@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;стафьев Максим Андреевич +7 (85549) 2-60-40 (вн. 4197) Email: [email: Astafev.M@ammoni.ru] Astafev.M@ammoni.r
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";m_azot@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;ая ООО «Менделеевсказот» [тел: +7 (85549) 9-20-00] +7 (85549) 9-20-00 m_azot@ammoni.ru [тел: +7 (85549) 9-
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";m_sales@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;л продаж: [тел: +7 (85549) 2-60-43] +7 (85549) 2-60-43 Email: [email: m_sales@ammoni.ru] m_sales@ammoni.ru
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";info@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/;специальностях «Аммония» [тел: +7 (85549) 2-60-01] +7 (85549) 2-60-01 info@ammoni.ru VKontakte YouTube Н
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";sharafutdinova.a@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;ова Анастасия Николаевна +7 (85549) 2-60-40 (вн. 4340) Email: [email: Sharafutdinova.A@ammoni.ru] Sharafutdinova.A@a
1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";kadry@ammoni.ru;почта;общая почта;;обход сайта (3-я сессия);http://ammoni.ru/contacts;л кадров: [тел: +7 (85549) 2-60-54] +7 (85549) 2-60-54 Email: [email: kadry@ammoni.ru] kadry@ammoni.ru Ес
1643013463;"АО ""АЗНАКАЕВСКОЕ ПТС""";+78559294560;телефон;приёмная;;обход сайта (3-я сессия);http://aznpts.ru/;"9) просит ограничить личные посещения, по всем вопросам обращаться по телефонам: Приемная:8 (85592)9-45-60; Дежурный диспетчер"
1643013463;"АО ""АЗНАКАЕВСКОЕ ПТС""";+78559294404;телефон;диспетчерская;;обход сайта (3-я сессия);http://aznpts.ru/;"0; Дежурный диспетчер ОДС: 8 (85592) 9-38-69; ПТО: 8 (85592) 9-44-74; Абонентская служба: 8 (85592) 9-44-04; 9-47-79. Электронн"
1643013463;"АО ""АЗНАКАЕВСКОЕ ПТС""";+79655863747;телефон;мобильный;;обход сайта (3-я сессия);http://aznpts.ru/;дуальных приборов учета производится различными способами с 5 по 24 число: - по телефону: 8 965 586 37 47 (г. Азнакаево, пгт.
1643013463;"АО ""АЗНАКАЕВСКОЕ ПТС""";+78559294474;телефон;приёмная;;обход сайта (3-я сессия);http://aznpts.ru/;"по телефонам: Приемная:8 (85592)9-45-60; Дежурный диспетчер ОДС: 8 (85592) 9-38-69; ПТО: 8 (85592) 9-44-74; Абонентская служба"
